"","OTU","Sample","Abundance","Condition","Site","Time","Condition_Time","Kingdom","Phylum"
"1571","x3246","X3300045473.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1572","x3246","X3300045472.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1573","x3246","X3300045467.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1574","x3246","X3300045463.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1575","x3246","X3300045471.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1577","x3256","X3300049511.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1578","x3256","X3300049557.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1582","x3256","X3300044944.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1583","x3256","X3300048052.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1584","x3256","X3300045460.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1585","x3256","X3300049512.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1587","x3256","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1588","x3256","X3300045464.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1590","x3256","X3300048095.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1592","x3256","X3300045462.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1593","x3256","X3300044942.Pre_drought_6hr",0,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1594","x3256","X3300044943.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1595","x3256","X3300049628.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1596","x3256","X3300045461.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1597","x3256","X3300044945.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1598","x3256","X3300045471.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1600","x3256","X3300045472.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1601","x3256","X3300045470.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1602","x3256","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1603","x3256","X3300045466.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1604","x3256","X3300045469.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1605","x3256","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1606","x3256","X3300045473.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1607","x3256","X3300045463.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1608","x3256","X3300045467.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1609","x3256","X3300045458.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1610","x3256","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1612","x3263","X3300048095.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1613","x3263","X3300048054.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1615","x3263","X3300048053.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1616","x3263","X3300044944.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1618","x3263","X3300049557.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1620","x3263","X3300045469.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1621","x3263","X3300049512.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1622","x3263","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1624","x3263","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1625","x3263","X3300045470.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1626","x3263","X3300045471.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1629","x3263","X3300049628.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1630","x3263","X3300044943.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1631","x3263","X3300045460.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1632","x3263","X3300045467.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1633","x3263","X3300045472.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1634","x3263","X3300044942.Pre_drought_6hr",0,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1635","x3263","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1636","x3263","X3300045466.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1637","x3263","X3300049511.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1638","x3263","X3300044945.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1639","x3263","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1640","x3263","X3300045461.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1641","x3263","X3300045464.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1642","x3263","X3300045462.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1643","x3263","X3300045473.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1644","x3263","X3300045458.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1645","x3263","X3300045463.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1646","x3314","X3300045472.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1647","x3314","X3300045471.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1648","x3314","X3300045467.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1649","x3314","X3300048053.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1650","x3314","X3300048095.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1651","x3314","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1652","x3314","X3300049557.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1653","x3314","X3300045460.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1654","x3314","X3300048054.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1656","x3314","X3300045466.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1657","x3314","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1658","x3314","X3300045464.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1659","x3314","X3300045461.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1660","x3314","X3300049512.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1663","x3314","X3300045469.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1664","x3314","X3300045470.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1665","x3314","X3300048052.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1667","x3314","X3300044943.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1668","x3314","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1669","x3314","X3300045473.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1670","x3314","X3300048092.Pre_drought_0hr",0,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1672","x3314","X3300049628.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1673","x3314","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1674","x3314","X3300045462.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1675","x3314","X3300044945.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1676","x3314","X3300049511.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1677","x3314","X3300045463.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1678","x3314","X3300045458.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1679","x3314","X3300044944.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1680","x3314","X3300044942.Pre_drought_6hr",0,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1751","x481","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1756","x481","X3300048054.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1770","x481","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1772","x481","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1774","x481","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1775","x481","X3300045460.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1822","x500","X3300045469.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1825","x500","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1827","x500","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1828","x500","X3300045464.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1829","x500","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1831","x500","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1832","x500","X3300045461.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1833","x500","X3300044944.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1836","x500","X3300045463.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1837","x500","X3300049511.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1839","x500","X3300045473.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1841","x500","X3300045460.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1844","x500","X3300048053.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1848","x500","X3300048052.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1850","x500","X3300045458.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1852","x500","X3300049512.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1854","x500","X3300048054.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1855","x500","X3300048095.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1857","x501","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1868","x501","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1891","x502","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1892","x502","X3300045464.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1894","x502","X3300048093.Pre_drought_6hr",0,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1896","x502","X3300048096.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1898","x502","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1899","x502","X3300048100.Pre_drought_6hr",0,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1900","x502","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1901","x502","X3300045466.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1902","x502","X3300045463.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1905","x502","X3300049557.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1906","x502","X3300048094.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1907","x502","X3300048052.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1908","x502","X3300045470.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1909","x502","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1911","x502","X3300044943.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1912","x502","X3300045473.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1913","x502","X3300048053.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1915","x502","X3300049511.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1916","x502","X3300045461.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1919","x502","X3300048099.Pre_drought_0hr",0,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1920","x502","X3300048054.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1922","x502","X3300048092.Pre_drought_0hr",0,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1924","x502","X3300044945.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1926","x509","X3300045469.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1928","x509","X3300048053.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1929","x509","X3300045464.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1931","x509","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1932","x509","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1938","x509","X3300045461.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1942","x509","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1943","x509","X3300045458.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1946","x509","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1951","x509","X3300045460.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1952","x509","X3300048092.Pre_drought_0hr",0,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1953","x509","X3300048054.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1955","x509","X3300045466.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1960","x509","X3300045467.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1961","x513","X3300044942.Pre_drought_6hr",0,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1963","x513","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1964","x513","X3300045464.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1965","x513","X3300044944.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1966","x513","X3300045459.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1968","x513","X3300048095.Drought_6hr",0,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1969","x513","X3300045469.Drought_0hr",0,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1970","x513","X3300044943.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1971","x513","X3300045461.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1973","x513","X3300045468.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1974","x513","X3300045466.Pre_drought_0hr",0,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1978","x513","X3300049511.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1979","x513","X3300045460.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1980","x513","X3300045458.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1982","x513","X3300045473.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1983","x513","X3300045463.Pre_Drought_48hr",0,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1985","x513","X3300049512.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1986","x513","X3300045470.Drought_6hr",0,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1987","x513","X3300049557.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1989","x513","X3300044945.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1990","x513","X3300049628.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1991","x513","X3300045465.Drought_48_hr",0,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1992","x513","X3300045471.Drought_6hr",0,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1993","x513","X3300045467.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1994","x513","X3300045472.Drought_48_hr",0,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1995","x513","X3300045462.Pre_drought_6hr",0,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1999","x514","X3300048093.Pre_drought_6hr",0,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2005","x514","X3300048051.Drought_0hr",0,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2008","x514","X3300048100.Pre_drought_6hr",0,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2012","x514","X3300048094.Pre_Drought_48hr",0,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2015","x514","X3300048096.Drought_48_hr",0,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2016","x514","X3300048099.Pre_drought_0hr",0,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"2018","x514","X3300048092.Pre_drought_0hr",0,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"2022","x514","X3300048052.Pre_drought_0hr",0,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"2028","x514","X3300048054.Drought_0hr",0,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2029","x514","X3300048053.Pre_Drought_48hr",0,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
