"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"776","x2741","X3300045928_PreDrought_Site1_0hr",0.0302974590334153,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Planctomycetes"
"669","x2223","X3300045941_PreDrought_Site2_0hr",0.0302690961884542,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"760","x2741","X3300049731_Drought_Site1_48hr",0.029825612222855,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Planctomycetes"
"575","x2038","X3300045928_PreDrought_Site1_0hr",0.0296096814694434,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Nitrospirae"
"652","x2223","X3300045927_Drought_Site2_6hr",0.0294947674537672,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Verrucomicrobia"
"656","x2223","X3300045928_PreDrought_Site1_0hr",0.0292813518290247,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"554","x2038","X3300045947_Drought_Site3_6hr",0.029066331637947,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Nitrospirae"
"667","x2223","X3300045966_PreDrought_Site3_0hr",0.0288866842445522,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"564","x2038","X3300045953_Drought_Site3_48hr",0.0288277761367783,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Nitrospirae"
"562","x2038","X3300045955_Drought_Site3_0hr",0.0285860134106084,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Nitrospirae"
"664","x2223","X3300049731_Drought_Site1_48hr",0.0284355504932477,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Verrucomicrobia"
"558","x2038","X3300045967_PreDrought_Site3_6hr",0.0282547454940142,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Nitrospirae"
"683","x2223","X3300045936_Drought_Site2_0hr",0.02814225995997,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Verrucomicrobia"
"684","x2223","X3300045930_PreDrought_Site2_6hr",0.0281020096974612,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"673","x2223","X3300049732_PreDrought_0hr",0.0279835773180981,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"670","x2223","X3300045926_Drought_Site2_48hr",0.0279752789565922,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Verrucomicrobia"
"805","x2777","X3300045910_PreDrought_Site1_0hr",0.0279406907048484,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Chloroflexi"
"547","x2038","X3300045941_PreDrought_Site2_0hr",0.0274883271192742,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Nitrospirae"
"789","x2741","X3300045929_PreDrought_Site1_48hr",0.0270558406738743,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Planctomycetes"
"824","x2777","X3300045955_Drought_Site3_0hr",0.0270532483871773,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Chloroflexi"
"798","x2777","X3300049731_Drought_Site1_48hr",0.0270098125855083,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Chloroflexi"
"559","x2038","X3300049733_Drought_Site2_48hr",0.0269735493608616,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Nitrospirae"
"672","x2223","X3300045975_PreDrought_Site1_6hr",0.0267733950532247,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"649","x2223","X3300045944_PreDrought_Site2_48hr",0.0264368399440812,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"565","x2038","X3300045978_Drought_Site1_48hr",0.0263352517072722,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Nitrospirae"
"542","x2038","X3300045964_Drought_Site1_6hr",0.02621829134592,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Nitrospirae"
"557","x2038","X3300045932_PreDrought_Site2_6hr",0.0261616263764615,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Nitrospirae"
"678","x2223","X3300045967_PreDrought_Site3_6hr",0.0260679975212801,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"663","x2223","X3300045947_Drought_Site3_6hr",0.0258653620745835,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Verrucomicrobia"
"544","x2038","X3300045946_Drought_Site3_48hr",0.0257658492212794,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Nitrospirae"
"681","x2223","X3300045884_Drought_Site1_6hr",0.0256319763597679,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Verrucomicrobia"
"659","x2223","X3300046482_Drought_Site3_6hr",0.0255832025335582,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Verrucomicrobia"
"762","x2741","X3300049730_PreDrought_Site1_6hr",0.0255659569484802,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Planctomycetes"
"657","x2223","X3300045945_PreDrought_Site3_0hr",0.0253498788355188,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"660","x2223","X3300045920_PreDrought_Site1_48hr",0.0253031963694565,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"658","x2223","X3300045964_Drought_Site1_6hr",0.0252633063205267,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Verrucomicrobia"
"680","x2223","X3300045968_PreDrought_Site3_48hr",0.0251537723147685,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"704","x2530","X3300049734_Drought_Site3_0hr",0.0250524740622506,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Bacteroidetes"
"574","x2038","X3300045930_PreDrought_Site2_6hr",0.0250183717313262,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Nitrospirae"
"665","x2223","X3300045932_PreDrought_Site2_6hr",0.0249114740888022,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"661","x2223","X3300045946_Drought_Site3_48hr",0.0248729299947527,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Verrucomicrobia"
"79","x1171","X3300045932_PreDrought_Site2_6hr",0.0246200373134625,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"545","x2038","X3300045944_PreDrought_Site2_48hr",0.0245518309703197,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Nitrospirae"
"104","x1171","X3300045927_Drought_Site2_6hr",0.0244493305952685,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"674","x2223","X3300045931_Drought_Site2_0hr",0.0240441743945315,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Verrucomicrobia"
"820","x2777","X3300045946_Drought_Site3_48hr",0.0240392854062422,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Chloroflexi"
"100","x1171","X3300045955_Drought_Site3_0hr",0.0239708926619417,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"89","x1171","X3300045964_Drought_Site1_6hr",0.0236809224827759,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"675","x2223","X3300045952_Drought_Site2_6hr",0.0235248786729915,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Verrucomicrobia"
"654","x2223","X3300049734_Drought_Site3_0hr",0.0234682761372706,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Verrucomicrobia"
"563","x2038","X3300045966_PreDrought_Site3_0hr",0.0233135503860361,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Nitrospirae"
"543","x2038","X3300045968_PreDrought_Site3_48hr",0.0232760756109436,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Nitrospirae"
"85","x1171","X3300049733_Drought_Site2_48hr",0.0230422893452093,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"668","x2223","X3300045953_Drought_Site3_48hr",0.0230081403228329,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Verrucomicrobia"
"586","x2133","X3300045964_Drought_Site1_6hr",0.0227807725408691,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Firmicutes"
"88","x1171","X3300045934_PreDrought_Site3_6hr",0.0227356753992711,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Gemmatimonadetes"
"83","x1171","X3300049732_PreDrought_0hr",0.0226828732286973,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"530","x2034","X3300049734_Drought_Site3_0hr",0.0226131284916201,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Thaumarchaeota"
"99","x1171","X3300045944_PreDrought_Site2_48hr",0.022555515057003,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"556","x2038","X3300045977_Drought_Site1_0hr",0.0224602318373187,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Nitrospirae"
"817","x2777","X3300049734_Drought_Site3_0hr",0.0224319632881085,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Chloroflexi"
"713","x2530","X3300045947_Drought_Site3_6hr",0.0223640159304067,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Bacteroidetes"
"90","x1171","X3300049731_Drought_Site1_48hr",0.0223143038563003,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"793","x2777","X3300045964_Drought_Site1_6hr",0.0222078527400272,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Chloroflexi"
"828","x2777","X3300046482_Drought_Site3_6hr",0.0221470487561944,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Chloroflexi"
"105","x1171","X3300045945_PreDrought_Site3_0hr",0.0220001953297232,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Gemmatimonadetes"
"86","x1171","X3300045930_PreDrought_Site2_6hr",0.021957393210527,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"108","x1171","X3300045946_Drought_Site3_48hr",0.0217629113270414,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"607","x2133","X3300045955_Drought_Site3_0hr",0.0216446069358703,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Firmicutes"
"84","x1171","X3300045947_Drought_Site3_6hr",0.0216356027219342,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"816","x2777","X3300045945_PreDrought_Site3_0hr",0.0216348212843656,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Chloroflexi"
"82","x1171","X3300045940_Drought_Site1_0hr",0.0216122549469239,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"682","x2223","X3300045929_PreDrought_Site1_48hr",0.0215676284607167,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"91","x1171","X3300045965_PreDrought_Site3_48hr",0.0215126745828628,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Gemmatimonadetes"
"571","x2038","X3300045927_Drought_Site2_6hr",0.0214954228020234,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Nitrospirae"
"662","x2223","X3300045940_Drought_Site1_0hr",0.0214784759928038,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Verrucomicrobia"
"94","x1171","X3300045931_Drought_Site2_0hr",0.0214341909868119,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"677","x2223","X3300049730_PreDrought_Site1_6hr",0.0213783778928296,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"592","x2133","X3300049731_Drought_Site1_48hr",0.0212551468614782,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Firmicutes"
"590","x2133","X3300045944_PreDrought_Site2_48hr",0.0211062179632099,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Firmicutes"
"583","x2133","X3300045946_Drought_Site3_48hr",0.0211040509275531,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Firmicutes"
"81","x1171","X3300045926_Drought_Site2_48hr",0.0210687091782978,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"582","x2133","X3300045927_Drought_Site2_6hr",0.0209789636933343,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Firmicutes"
"80","x1171","X3300046482_Drought_Site3_6hr",0.0208497411243744,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"823","x2777","X3300049733_Drought_Site2_48hr",0.0208311593932844,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Chloroflexi"
"701","x2530","X3300045926_Drought_Site2_48hr",0.0207860591150001,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Bacteroidetes"
"796","x2777","X3300049730_PreDrought_Site1_6hr",0.0206833868189237,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Chloroflexi"
"75","x1171","X3300045941_PreDrought_Site2_0hr",0.020673974016883,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"77","x1171","X3300045936_Drought_Site2_0hr",0.0205642964940208,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"578","x2133","X3300045934_PreDrought_Site3_6hr",0.0205178044424325,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Firmicutes"
"825","x2777","X3300045966_PreDrought_Site3_0hr",0.020501063651154,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Chloroflexi"
"651","x2223","X3300045965_PreDrought_Site3_48hr",0.0204769492373844,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"74","x1171","X3300045933_PreDrought_Site2_48hr",0.0204385586641948,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"580","x2133","X3300045945_PreDrought_Site3_0hr",0.0204264951810767,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Firmicutes"
"98","x1171","X3300045953_Drought_Site3_48hr",0.0204174123561471,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"106","x1171","X3300045952_Drought_Site2_6hr",0.020346321767929,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"807","x2777","X3300045928_PreDrought_Site1_0hr",0.0203062674127434,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Chloroflexi"
"719","x2530","X3300045930_PreDrought_Site2_6hr",0.0202907519380663,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Bacteroidetes"
"650","x2223","X3300045934_PreDrought_Site3_6hr",0.0202215090472191,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"600","x2133","X3300045930_PreDrought_Site2_6hr",0.0202024582372749,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Firmicutes"
"107","x1171","X3300045928_PreDrought_Site1_0hr",0.0201170174459256,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Gemmatimonadetes"
"87","x1171","X3300045978_Drought_Site1_48hr",0.0201073871734231,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"596","x2133","X3300045940_Drought_Site1_0hr",0.0200552533571398,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Firmicutes"
"93","x1171","X3300045977_Drought_Site1_0hr",0.0200324592438532,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"697","x2530","X3300045977_Drought_Site1_0hr",0.0200281323062145,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Bacteroidetes"
"541","x2038","X3300045931_Drought_Site2_0hr",0.0199539526786529,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"691","x2530","X3300045965_PreDrought_Site3_48hr",0.0198921918904729,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"611","x2133","X3300045947_Drought_Site3_6hr",0.01978436879453,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"579","x2133","X3300045933_PreDrought_Site2_48hr",0.019714190011051,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"102","x1171","X3300045910_PreDrought_Site1_0hr",0.0196911896837742,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"76","x1171","X3300045884_Drought_Site1_6hr",0.0195573517752171,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"73","x1171","X3300045920_PreDrought_Site1_48hr",0.0194610995653795,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"808","x2777","X3300045927_Drought_Site2_6hr",0.0194489489293806,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"801","x2777","X3300045934_PreDrought_Site3_6hr",0.019364772215312,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"717","x2530","X3300045967_PreDrought_Site3_6hr",0.0193473211196819,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"577","x2133","X3300045928_PreDrought_Site1_0hr",0.0193469987050984,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"101","x1171","X3300045966_PreDrought_Site3_0hr",0.019340682787784,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"702","x2530","X3300045966_PreDrought_Site3_0hr",0.0193339210993604,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"584","x2133","X3300045931_Drought_Site2_0hr",0.019332252589226,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"323","x1592","X3300045955_Drought_Site3_0hr",0.0193280909585318,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"597","x2133","X3300049732_PreDrought_0hr",0.0192771640216266,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"599","x2133","X3300045884_Drought_Site1_6hr",0.0192285445113465,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"822","x2777","X3300045947_Drought_Site3_6hr",0.0192205097129379,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"603","x2133","X3300045936_Drought_Site2_0hr",0.0191975074470714,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"602","x2133","X3300046482_Drought_Site3_6hr",0.0191922587091064,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"708","x2530","X3300049733_Drought_Site2_48hr",0.019191853314948,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"815","x2777","X3300049732_PreDrought_0hr",0.0191894412087172,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"703","x2530","X3300049732_PreDrought_0hr",0.0191697111642912,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"609","x2133","X3300045966_PreDrought_Site3_0hr",0.0191569902522748,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"95","x1171","X3300049730_PreDrought_Site1_6hr",0.0191460226482587,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"594","x2133","X3300045941_PreDrought_Site2_0hr",0.0191431769125724,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
