"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"2620","x583","X3300045931_Drought_Site2_0hr",3.3969052834106e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Candidatus_Saccharibacteria"
"1752","x3074","X3300045966_PreDrought_Site3_0hr",3.37463891363624e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Placozoa"
"2723","x666","X3300045920_PreDrought_Site1_48hr",3.34293684802285e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Viruses","dsDNA_viruses"
"1159","x2250","X3300045978_Drought_Site1_48hr",3.33400330923643e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Perkinsozoa"
"1053","x2175","X3300049730_PreDrought_Site1_6hr",3.32220284639695e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Ciliophora"
"2676","x615","X3300049730_PreDrought_Site1_6hr",3.32220284639695e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Blastocladiomycota"
"255","x1302","X3300045940_Drought_Site1_0hr",3.30625510403132e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Tenericutes"
"2438","x552","X3300045940_Drought_Site1_0hr",3.30625510403132e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Candidatus_Microgenomates"
"1919","x43","X3300049731_Drought_Site1_48hr",3.26780405854728e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Viruses","Uroviricota"
"1944","x43","X3300049733_Drought_Site2_48hr",3.25594949185094e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Viruses","Uroviricota"
"515","x1655","X3300045953_Drought_Site3_48hr",3.25282471684161e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Mollusca"
"1926","x43","X3300045955_Drought_Site3_0hr",3.25086168152446e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Viruses","Uroviricota"
"2168","x510","X3300045977_Drought_Site1_0hr",3.23972391072833e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Candidatus_Gracilibacteria"
"2595","x583","X3300045977_Drought_Site1_0hr",3.23972391072833e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Candidatus_Saccharibacteria"
"1751","x3074","X3300045932_PreDrought_Site2_6hr",3.1805262737312e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","Placozoa"
"2416","x552","X3300045928_PreDrought_Site1_0hr",3.17021720426153e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Candidatus_Microgenomates"
"2014","x475","X3300045941_PreDrought_Site2_0hr",3.1531308539845e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Nematoda"
"1173","x2250","X3300046482_Drought_Site3_6hr",3.07885375506241e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Perkinsozoa"
"530","x1655","X3300045946_Drought_Site3_48hr",3.03437414895288e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Mollusca"
"1754","x3074","X3300045952_Drought_Site2_6hr",3.00493820617755e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Placozoa"
"2096","x508","X3300049734_Drought_Site3_0hr",2.98763061174127e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Candidatus_Bipolaricaulota"
"1060","x2175","X3300045953_Drought_Site3_48hr",2.89139974830365e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Ciliophora"
"1761","x3074","X3300045975_PreDrought_Site1_6hr",2.88003865011868e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Placozoa"
"1917","x43","X3300045944_PreDrought_Site2_48hr",2.87856182445551e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Viruses","Uroviricota"
"1910","x43","X3300045928_PreDrought_Site1_0hr",2.85319548383538e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Viruses","Uroviricota"
"821","x1951","X3300045941_PreDrought_Site2_0hr",2.83781776858605e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Heterolobosea"
"799","x1951","X3300045920_PreDrought_Site1_48hr",2.78578070668571e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Eukaryota","Heterolobosea"
"2190","x510","X3300046482_Drought_Site3_6hr",2.77096837955616e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Candidatus_Gracilibacteria"
"1918","x43","X3300045936_Drought_Site2_0hr",2.75113128811177e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Viruses","Uroviricota"
"1913","x43","X3300045910_PreDrought_Site1_0hr",2.7331655979483e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Viruses","Uroviricota"
"1982","x475","X3300045910_PreDrought_Site1_0hr",2.7331655979483e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Nematoda"
"2602","x583","X3300045910_PreDrought_Site1_0hr",2.7331655979483e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Candidatus_Saccharibacteria"
"2616","x583","X3300045952_Drought_Site2_6hr",2.73176200561596e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Candidatus_Saccharibacteria"
"299","x1344","X3300049732_PreDrought_0hr",2.7276132656562e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Viruses","ssRNA_viruses"
"1922","x43","X3300045967_PreDrought_Site3_6hr",2.65693066056231e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Viruses","Uroviricota"
"2191","x510","X3300045967_PreDrought_Site3_6hr",2.65693066056231e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Candidatus_Gracilibacteria"
"2429","x552","X3300045967_PreDrought_Site3_6hr",2.65693066056231e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Candidatus_Microgenomates"
"1157","x2250","X3300049731_Drought_Site1_48hr",2.61424324683783e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Perkinsozoa"
"828","x1951","X3300045884_Drought_Site1_6hr",2.60274921893123e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Heterolobosea"
"2377","x548","X3300045934_PreDrought_Site3_6hr",2.60226240693659e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Candidatus_Micrarchaeota"
"1762","x3074","X3300045944_PreDrought_Site2_48hr",2.59070564200996e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Placozoa"
"1987","x475","X3300049734_Drought_Site3_0hr",2.5892798635091e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Eukaryota","Nematoda"
"1984","x475","X3300045977_Drought_Site1_0hr",2.51978526389981e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Nematoda"
"2308","x541","X3300045920_PreDrought_Site1_48hr",2.50720263601714e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Candidatus_Korarchaeota"
"2334","x541","X3300045952_Drought_Site2_6hr",2.45858580505436e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Archaea","Candidatus_Korarchaeota"
"1941","x43","X3300049732_PreDrought_0hr",2.42454512502773e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Viruses","Uroviricota"
"1996","x475","X3300049732_PreDrought_0hr",2.42454512502773e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Nematoda"
"1943","x43","X3300045932_PreDrought_Site2_6hr",2.3853947052984e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Viruses","Uroviricota"
"1999","x475","X3300045931_Drought_Site2_0hr",2.37783369838742e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Nematoda"
"810","x1951","X3300045933_PreDrought_Site2_48hr",2.36348230756232e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Heterolobosea"
"947","x2049","X3300045933_PreDrought_Site2_48hr",2.36348230756232e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Microsporidia"
"1168","x2250","X3300045933_PreDrought_Site2_48hr",2.36348230756232e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Perkinsozoa"
"2004","x475","X3300045930_PreDrought_Site2_6hr",2.34020312963165e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","Nematoda"
"531","x1655","X3300049730_PreDrought_Site1_6hr",2.32554199247787e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Mollusca"
"1177","x2250","X3300045936_Drought_Site2_0hr",2.2926094067598e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Perkinsozoa"
"2379","x548","X3300045936_Drought_Site2_0hr",2.2926094067598e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Candidatus_Micrarchaeota"
"2615","x583","X3300045936_Drought_Site2_0hr",2.2926094067598e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Candidatus_Saccharibacteria"
"1732","x3074","X3300045947_Drought_Site3_6hr",2.28161594471449e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Placozoa"
"47","x1086","X3300045967_PreDrought_Site3_6hr",2.27736913762483e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Viruses","unclassified_phages"
"2394","x548","X3300045967_PreDrought_Site3_6hr",2.27736913762483e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Candidatus_Micrarchaeota"
"1161","x2250","X3300045946_Drought_Site3_48hr",2.27578061171466e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Perkinsozoa"
"2166","x510","X3300045966_PreDrought_Site3_0hr",2.24975927575749e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Candidatus_Gracilibacteria"
"528","x1655","X3300045927_Drought_Site2_6hr",2.23023205936283e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Mollusca"
"2624","x583","X3300045920_PreDrought_Site1_48hr",2.22862456534857e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Candidatus_Saccharibacteria"
"52","x1086","X3300045945_PreDrought_Site3_0hr",2.20881645934295e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Viruses","unclassified_phages"
"954","x2049","X3300045945_PreDrought_Site3_0hr",2.20881645934295e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Microsporidia"
"1182","x2250","X3300045952_Drought_Site2_6hr",2.18540960449277e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Perkinsozoa"
"2171","x510","X3300045934_PreDrought_Site3_6hr",2.16855200578049e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Candidatus_Gracilibacteria"
"2387","x548","X3300045977_Drought_Site1_0hr",2.15981594048555e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Archaea","Candidatus_Micrarchaeota"
"2402","x548","X3300045929_PreDrought_Site1_48hr",2.13855071273618e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Candidatus_Micrarchaeota"
"1162","x2250","X3300045964_Drought_Site1_6hr",2.13279340483405e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Perkinsozoa"
"2395","x548","X3300045968_PreDrought_Site3_48hr",2.05858981892056e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Archaea","Candidatus_Micrarchaeota"
"2175","x510","X3300045931_Drought_Site2_0hr",2.03814317004636e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Candidatus_Gracilibacteria"
"2399","x548","X3300045931_Drought_Site2_0hr",2.03814317004636e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Candidatus_Micrarchaeota"
"1061","x2175","X3300045977_Drought_Site1_0hr",1.97983127877842e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Ciliophora"
"1743","x3074","X3300045977_Drought_Site1_0hr",1.97983127877842e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Placozoa"
"2177","x510","X3300045933_PreDrought_Site2_48hr",1.96956858963526e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Candidatus_Gracilibacteria"
"960","x2049","X3300045884_Drought_Site1_6hr",1.95206191419842e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Microsporidia"
"1932","x43","X3300045884_Drought_Site1_6hr",1.95206191419842e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Viruses","Uroviricota"
"2222","x516","X3300045920_PreDrought_Site1_48hr",1.95004649467999e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","unclassified"
"1156","x2250","X3300045928_PreDrought_Site1_0hr",1.90213032255692e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Perkinsozoa"
"2012","x475","X3300045967_PreDrought_Site3_6hr",1.89780761468736e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Nematoda"
"2482","x558","X3300049733_Drought_Site2_48hr",1.86054256677197e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Nanoarchaeota"
"1095","x2212","X3300045927_Drought_Site2_6hr",1.85852671613569e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Imbricatea"
"2183","x510","X3300045927_Drought_Site2_6hr",1.85852671613569e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Candidatus_Gracilibacteria"
"1930","x43","X3300046482_Drought_Site3_6hr",1.84731225303744e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Viruses","Uroviricota"
"2162","x510","X3300045936_Drought_Site2_0hr",1.83408752540784e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Candidatus_Gracilibacteria"
"1155","x2250","X3300045910_PreDrought_Site1_0hr",1.8221103986322e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Perkinsozoa"
"2412","x548","X3300049732_PreDrought_0hr",1.8184088437708e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Archaea","Candidatus_Micrarchaeota"
"2179","x510","X3300045975_PreDrought_Site1_6hr",1.80002415632418e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Candidatus_Gracilibacteria"
"1188","x2250","X3300049734_Drought_Site3_0hr",1.79257836704476e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Eukaryota","Perkinsozoa"
"2386","x548","X3300049734_Drought_Site3_0hr",1.79257836704476e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Candidatus_Micrarchaeota"
"937","x2049","X3300045964_Drought_Site1_6hr",1.77732783736171e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Microsporidia"
"2186","x510","X3300045968_PreDrought_Site3_48hr",1.76450555907476e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Candidatus_Gracilibacteria"
"2193","x510","X3300045978_Drought_Site1_48hr",1.74638268579051e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Candidatus_Gracilibacteria"
"1730","x3074","X3300045934_PreDrought_Site3_6hr",1.73484160462439e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Placozoa"
"2406","x548","X3300045920_PreDrought_Site1_48hr",1.67146842401142e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Candidatus_Micrarchaeota"
"1175","x2250","X3300045940_Drought_Site1_0hr",1.65312755201566e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Perkinsozoa"
"157","x1191","X3300045952_Drought_Site2_6hr",1.63905720336957e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Fornicata"
"1983","x475","X3300045884_Drought_Site1_6hr",1.62671826183202e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Nematoda"
"940","x2049","X3300045955_Drought_Site3_0hr",1.62543084076223e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Eukaryota","Microsporidia"
"301","x1344","X3300045977_Drought_Site1_0hr",1.61986195536416e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Viruses","ssRNA_viruses"
"1083","x2212","X3300045945_PreDrought_Site3_0hr",1.57772604238782e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Imbricatea"
"1153","x2250","X3300045941_PreDrought_Site2_0hr",1.57656542699225e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Perkinsozoa"
"168","x1191","X3300045930_PreDrought_Site2_6hr",1.56013541975443e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","Fornicata"
"1921","x43","X3300045930_PreDrought_Site2_6hr",1.56013541975443e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Viruses","Uroviricota"
"2405","x548","X3300045930_PreDrought_Site2_6hr",1.56013541975443e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Archaea","Candidatus_Micrarchaeota"
"1082","x2212","X3300045910_PreDrought_Site1_0hr",1.5184253321935e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Imbricatea"
"2196","x510","X3300049732_PreDrought_0hr",1.51534070314233e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Candidatus_Gracilibacteria"
"175","x1191","X3300045966_PreDrought_Site3_0hr",1.49983951717166e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Fornicata"
"968","x2049","X3300045968_PreDrought_Site3_48hr",1.47042129922897e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Eukaryota","Microsporidia"
"2417","x552","X3300045968_PreDrought_Site3_48hr",1.47042129922897e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Candidatus_Microgenomates"
"1988","x475","X3300045953_Drought_Site3_48hr",1.44569987415183e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Nematoda"
"2600","x583","X3300045975_PreDrought_Site1_6hr",1.44001932505934e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Candidatus_Saccharibacteria"
"822","x1951","X3300045964_Drought_Site1_6hr",1.42186226988936e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Heterolobosea"
"2167","x510","X3300045964_Drought_Site1_6hr",1.42186226988936e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Candidatus_Gracilibacteria"
"2216","x516","X3300045964_Drought_Site1_6hr",1.42186226988936e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","unclassified"
"1990","x475","X3300045936_Drought_Site2_0hr",1.37556564405588e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Nematoda"
"318","x1344","X3300045952_Drought_Site2_6hr",1.36588100280798e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Viruses","ssRNA_viruses"
"2007","x475","X3300045952_Drought_Site2_6hr",1.36588100280798e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Nematoda"
"956","x2049","X3300045931_Drought_Site2_0hr",1.35876211336424e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Microsporidia"
"2381","x548","X3300049730_PreDrought_Site1_6hr",1.32888113855878e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Archaea","Candidatus_Micrarchaeota"
"1915","x43","X3300045926_Drought_Site2_48hr",1.32459103251871e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Viruses","Uroviricota"
"2599","x583","X3300049731_Drought_Site1_48hr",1.30712162341891e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Candidatus_Saccharibacteria"
"161","x1191","X3300045947_Drought_Site3_6hr",1.30378053983685e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Fornicata"
