KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K00466,0.065248585,0.210523119,0.315069547,1.907066335,0.008527322,0.017220836,0.437830523,2.797534969
KO:K00469,0.138321714,0.381492273,-0.255615573,-1.518858422,0.009641363,0.018730704,-0.431541074,-2.74806915
KO:K00472,0.300514595,0.674287235,-0.180107552,-1.051839938,0.541033915,0.319806569,-0.106905899,-0.617667399
KO:K00479,0.874285751,0.999810126,-0.027746113,-0.159450675,0.827518264,0.414096353,0.038203412,0.219622224
KO:K00480,0.196756899,0.499956054,0.223537909,1.31746568,0.195391197,0.159856934,0.224204056,1.321599226
KO:K00481,0.002682539,0.013713506,-0.491997111,-3.246403069,0.002496616,0.006861927,-0.495091626,-3.27342473
KO:K00483,7.51E-06,7.49E-05,-0.678417621,-5.304664875,3.36E-05,0.000356037,-0.640866873,-4.79579252
KO:K00486,0.765730682,0.999810126,0.052227483,0.300434078,0.096407806,0.097512362,0.285502968,1.711318485
KO:K00493,0.453316171,0.861869696,0.130964718,0.758871162,0.310970191,0.221500359,0.176317002,1.028984718
KO:K00496,8.24E-13,1.33E-10,0.890253741,11.22834792,1.74E-05,0.000245117,0.658012834,5.019870187
KO:K00499,0.043405549,0.148978303,-0.343416234,-2.100522924,0.004710594,0.0111784,-0.466701146,-3.031375224
KO:K00500,0.105277426,0.308585496,-0.278461149,-1.665512719,0.160406257,0.138585093,-0.24251806,-1.436030152
KO:K00504,0.283047654,0.647600712,-0.186632056,-1.091293695,0.134420031,0.122336426,-0.258085959,-1.534579506
KO:K00505,0.047365747,0.160639873,-0.33753908,-2.059907221,0.014779612,0.025724398,-0.408719191,-2.572603714
KO:K00507,0.009978124,0.043298132,-0.429761708,-2.734164669,0.00230754,0.006491835,-0.498452012,-3.302955008
KO:K00508,1.16E-12,1.73E-10,0.887808171,11.08195962,6.99E-06,0.000135945,0.680082559,5.328860328
KO:K00517,0.998144756,0.999810126,0.000407844,0.002342885,0.809294559,0.410792787,0.042311662,0.243279857
KO:K00518,1.05E-09,3.59E-08,0.825494761,8.40188555,0.000200221,0.001170749,0.588539056,4.181855297
KO:K00520,0.637717172,0.999810126,0.082454181,0.475281611,0.081247366,0.085909336,0.2987814,1.798522119
KO:K00523,0.002593522,0.013293517,-0.493454571,-3.259109388,0.005037466,0.011708095,-0.463557127,-3.005340289
KO:K00525,0.764526132,0.999810126,-0.052503796,-0.302027928,0.24637003,0.18803964,-0.20123839,-1.180170109
KO:K00526,0.560757451,0.956436599,0.101768177,0.587664741,0.929670513,0.442754692,-0.015479876,-0.088935775
KO:K00527,0.59986961,0.98552445,-0.091818476,-0.529694545,0.786438,0.404120642,-0.047496134,-0.273152794
KO:K00528,0.969705591,0.999810126,0.006661233,0.038266719,0.164105813,0.140559704,0.240454076,1.423055211
KO:K00529,1.97E-07,3.00E-06,0.75148422,6.543298545,6.28E-05,0.000542873,0.62357941,4.582213114
KO:K00537,0.814349433,0.999810126,-0.041169987,-0.23670426,0.383284789,0.255799729,0.152033313,0.883636844
KO:K00540,0.988842091,0.999810126,-0.002452951,-0.014091174,0.892341437,0.433280235,0.02373581,0.136390274
KO:K00547,0.9901281,0.999810126,0.002170221,0.012466998,0.474780592,0.292934329,-0.124871001,-0.722988127
KO:K00548,7.73E-05,0.000595431,0.61761244,4.511114889,0.000252477,0.001364803,0.581011352,4.100841325
KO:K00549,0.947743867,0.999810126,-0.011495458,-0.066040744,0.35867647,0.244273922,-0.15995872,-0.930879165
KO:K00554,2.31E-05,0.0002038,-0.650721131,-4.922989035,0.006829816,0.014635172,-0.448916409,-2.885971543
KO:K00558,0.551847689,0.948967909,0.104078379,0.601149553,0.637112454,0.355572272,-0.082601973,-0.476139358
KO:K00560,0.971653306,0.999810126,-0.006232785,-0.03580532,0.846007166,0.420122955,-0.034055728,-0.195748807
KO:K00563,0.640830166,0.999810126,-0.081694258,-0.470871702,0.804346333,0.409559156,-0.04343091,-0.249727216
KO:K00564,0.085007662,0.261017981,0.295320823,1.775687952,0.002842676,0.00758019,0.489478091,3.224526686
KO:K00566,0.488114531,0.892190476,0.121158214,0.701166295,0.063687167,0.071444131,0.316821465,1.918849943
KO:K00567,0.000401673,0.002572698,0.565365649,3.937462805,0.020162832,0.031701848,0.391124871,2.441322917
KO:K00568,0.375563405,0.780326109,-0.154486839,-0.898242871,0.041929667,0.053473554,-0.345717234,-2.116500388
KO:K00570,0.000455079,0.002881421,-0.561022403,-3.893242254,0.001895142,0.005679926,-0.506707946,-3.376354864
KO:K00571,0.517948847,0.918979753,-0.113034218,-0.653520497,0.265682153,0.198238733,-0.193382006,-1.132268266
KO:K00573,0.80983854,0.999810126,0.042188719,0.242571709,0.136178782,0.123434797,0.256965944,1.527447967
KO:K00574,0.472251157,0.882074138,-0.12558142,-0.727167084,0.039383581,0.051473899,-0.349845201,-2.145272776
KO:K00575,0.003337129,0.016410372,-0.482411154,-3.163716204,0.000840234,0.003125578,-0.538780883,-3.673898105
KO:K00588,0.004974709,0.023337768,0.464146832,3.010212416,0.000234795,0.001321104,0.583388221,4.126246313
KO:K00590,0.934212219,0.999810126,-0.01447798,-0.083178382,0.7580441,0.394170441,-0.053992878,-0.310618565
KO:K00595,0.91323122,0.999810126,0.019110631,0.10980227,0.910053189,0.437501257,-0.019813382,-0.11384156
KO:K00598,0.876253397,0.999810126,-0.027308448,-0.156933616,0.467967336,0.290231826,0.126789155,0.734274062
KO:K00600,0.471211575,0.881673034,0.125873977,0.728888347,0.261510074,0.195855521,0.19504644,1.142397366
KO:K00602,0.481338383,0.888607067,0.123038337,0.712212885,0.034666742,0.046808608,0.358101135,2.20324761
KO:K00604,0.591701024,0.981944954,-0.093872099,-0.541645916,0.055077663,0.064326815,-0.327141383,-1.988712255
KO:K00605,0.938788108,0.999810126,0.013468999,0.077380527,0.328092544,0.229980085,0.170278638,0.99267335
KO:K00606,0.49205127,0.895426602,0.120072089,0.694788309,0.106207518,0.103899963,0.277749134,1.660897569
KO:K00609,0.948081231,0.999810126,0.011421144,0.065613754,0.175571513,0.147209199,0.234262126,1.384252398
KO:K00611,0.00727754,0.032906029,-0.445781789,-2.860800159,0.047420036,0.057837175,-0.3374613,-2.059371546
KO:K00612,0.309598168,0.686323169,-0.176809777,-1.03195322,0.139464118,0.125459344,-0.254901961,-1.514323064
KO:K00615,0.024075104,0.09022343,0.380662304,2.364772413,0.004631287,0.011034105,0.46749226,3.037949309
KO:K00616,0.001794262,0.009603269,0.508965697,3.396642846,0.000252477,0.001364803,0.581011352,4.100841325
KO:K00619,0.914217565,0.999810126,-0.018892583,-0.108549,0.684230823,0.370962945,0.071244202,0.410309415
KO:K00620,0.449373618,0.858217235,-0.132100648,-0.765569663,0.575277436,0.33201912,-0.098039216,-0.5659187
KO:K00625,0.369422904,0.772538452,-0.156459309,-0.909997464,0.097959824,0.098469856,-0.284236188,-1.703056359
KO:K00626,0.431285757,0.838972042,0.137382961,0.796759898,0.043251618,0.054575967,0.343653251,2.102166706
KO:K00627,2.19E-08,4.72E-07,0.786129577,7.306666081,1.25E-06,4.28E-05,0.717234262,5.912754294
KO:K00631,0.856268136,0.999810126,0.031761809,0.182549803,0.887379074,0.43251394,0.024836724,0.142720143
KO:K00632,0.824167944,0.999810126,-0.038957126,-0.223961662,0.754990884,0.393464958,-0.054695562,-0.314673126
KO:K00635,0.007916739,0.035465161,0.441580989,2.827272815,0.001087337,0.003829796,0.528951006,3.58049105
KO:K00639,0.010390469,0.044736742,-0.427651137,-2.717722694,0.034566612,0.046808608,-0.358286057,-2.204552869
KO:K00640,0.509895464,0.913896819,0.115203492,0.666229488,0.038158303,0.050462245,0.351909185,2.159712188
KO:K00641,0.801689278,0.999810126,-0.044032609,-0.253193656,0.827605952,0.414096353,0.038183695,0.219508705
KO:K00643,0.555126804,0.952519401,-0.103226136,-0.596173819,0.658536109,0.362330061,-0.077399381,-0.445963407
KO:K00645,0.019870499,0.07631138,0.391972572,2.447573399,0.00242213,0.006698361,0.496388029,3.284793966
KO:K00647,0.696190314,0.999810126,-0.068408174,-0.393897778,0.701671632,0.376534107,-0.067114103,-0.38641241
KO:K00648,0.937252983,0.999810126,0.013807444,0.07932529,0.35867647,0.244273922,0.15995872,0.930879165
KO:K00651,0.562976692,0.956813822,0.101195405,0.584322923,0.568502521,0.3299394,0.099773712,0.576030641
KO:K00652,0.400606162,0.811473537,-0.146632051,-0.851541225,0.251344749,0.190560601,-0.199176627,-1.167576633
KO:K00655,0.264805392,0.617772964,0.193730352,1.134387321,0.075380014,0.081397115,0.304437564,1.836011938
KO:K00656,8.35E-05,0.000636825,-0.615360333,-4.484610454,0.010093604,0.019398668,-0.429163276,-2.729497148
KO:K00658,4.41E-05,0.000362746,0.633479869,4.703097453,0.000323512,0.001594627,0.572755418,4.013814514
KO:K00661,0.205976809,0.517278117,0.21912297,1.290119069,0.096349054,0.097512362,0.285551227,1.711633427
KO:K00662,0.951711987,0.999810126,0.010621479,0.061019195,0.380836637,0.254450588,0.152808068,0.888247199
KO:K00663,0.978241797,0.999810126,-0.004783733,-0.027480769,0.577680949,0.332676484,0.097426095,0.562345517
KO:K00666,0.959616438,0.999810126,0.008881251,0.051020917,0.763969266,0.395871849,-0.052631579,-0.302765035
KO:K00672,0.924836556,0.999810126,-0.016546773,-0.095066989,0.458137108,0.287020276,-0.129582908,-0.750726819
KO:K00673,0.757947119,0.999810126,-0.054015185,-0.310747271,0.633089552,0.353547645,0.083586602,0.481854716
KO:K00674,0.973043772,0.999810126,0.00592694,0.034048275,0.147493711,0.131035614,0.250003363,1.483260979
KO:K00675,0.856325574,0.999810126,0.031748983,0.182476014,0.706949722,0.378832665,0.065871312,0.379225506
KO:K00677,0.99020023,0.999810126,0.002154363,0.012375901,0.364991932,0.247000097,0.157894737,0.918558654
KO:K00680,0.860593934,0.999810126,-0.030796317,-0.176995326,0.483783236,0.297054802,0.122358415,0.708217139
KO:K00681,0.02687731,0.099001499,-0.374003267,-2.316607458,0.055077663,0.064326815,-0.327141383,-1.988712255
KO:K00683,0.577313008,0.969496634,-0.09751988,-0.56289204,0.077467945,0.082767329,-0.302386826,-1.822394948
KO:K00684,0.648327428,0.999810126,0.079870071,0.460289123,0.095255545,0.096839583,0.28645356,1.717524795
KO:K00685,0.000379709,0.002451591,-0.567302689,-3.957339174,0.002364467,0.006604539,-0.497415748,-3.293827605
KO:K00688,0.925063521,0.999810126,-0.016496667,-0.094779034,0.633070256,0.353547645,0.083591331,0.481882169
KO:K00690,0.12756447,0.357678959,0.262557905,1.56312048,0.04135287,0.053116549,0.346634279,2.122880135
KO:K00694,0.050420084,0.169287317,0.333269942,2.03057509,0.12646167,0.116997816,0.263293788,1.567827353
KO:K00696,0.988722719,0.999810126,-0.002479196,-0.014241938,0.654896493,0.36177373,0.078278522,0.451059936
KO:K00697,0.071384328,0.225807569,0.308488726,1.862994794,0.624671154,0.3499386,0.085655315,0.493867368
KO:K00698,0.015421572,0.062054612,0.406362877,2.554828622,0.004816809,0.011321866,0.465659427,3.022732815
KO:K00700,0.000215305,0.001476647,0.586201162,4.156520048,0.164105813,0.140559704,0.240454076,1.423055211
KO:K00702,0.129186168,0.361702601,-0.261484291,-1.556258662,0.06256455,0.070621523,-0.318102069,-1.92747723
KO:K00703,0.563044026,0.956813822,-0.101178043,-0.584221634,0.129779608,0.119082284,-0.261093911,-1.553765153
KO:K00705,0.254695767,0.604005903,0.19780307,1.159195772,0.795522214,0.406918858,0.045431085,0.261251463
KO:K00720,2.67E-05,0.000229661,0.646961537,4.873968204,0.000555541,0.002344366,0.553956023,3.822293718
KO:K00721,0.367312619,0.768540173,0.157141659,0.9140664,0.227111732,0.176987663,0.209494324,1.230764092
KO:K00729,0.935927311,0.999810126,0.014099751,0.081004957,0.51559601,0.31041025,0.113666242,0.657222314
KO:K00748,0.61192062,0.995880891,0.088810651,0.512202304,0.077481575,0.082767329,0.302373581,1.82230709
KO:K00752,0.459593968,0.869099273,0.129166867,0.748275562,0.53551564,0.317278414,0.108359133,0.626162792
KO:K00754,0.571821392,0.966335759,0.098922859,0.571069596,0.798123768,0.407783278,0.044840811,0.257850209
KO:K00756,0.305778372,0.681755577,0.178188987,1.040265921,0.322559019,0.227235583,0.17220814,1.004263556
KO:K00757,0.672632905,0.999810126,-0.07401164,-0.426333777,0.57912877,0.333402952,-0.097057318,-0.560196648
KO:K00758,0.036660354,0.129144428,0.354506793,2.177935928,0.278092545,0.205103872,0.188529961,1.102798165
KO:K00759,0.998910473,0.999810126,0.000239514,0.001375902,0.791082219,0.405123958,0.046439628,0.26706349
KO:K00760,0.087044635,0.266007855,0.293495291,1.763673347,0.791082219,0.405123958,0.046439628,0.26706349
KO:K00761,1.30E-07,2.06E-06,0.758432928,6.684860965,2.24E-06,6.08E-05,0.705214343,5.713936944
KO:K00762,0.879112943,0.999810126,-0.026672684,-0.153277439,0.641514718,0.3569159,-0.081527348,-0.469903215
KO:K00763,0.479897013,0.88787605,-0.123440026,-0.714574002,0.763850838,0.395871849,-0.052658758,-0.302921817
KO:K00764,4.51E-08,8.52E-07,0.775385308,7.053572706,1.12E-06,4.02E-05,0.719298246,5.947956689
KO:K00765,7.88E-08,1.37E-06,0.766649414,6.8592107,0.000150666,0.000985608,0.59752322,4.280729169
KO:K00766,0.826618743,0.999810126,-0.038405709,-0.220786889,0.90160499,0.436499749,-0.021683018,-0.124588746
KO:K00767,0.116465937,0.334052929,0.270191867,1.612093505,0.033562448,0.045806409,0.360165119,2.21783303
KO:K00768,0.752522939,0.999810126,0.055264163,0.317954353,0.191158263,0.157040081,0.226289675,1.334553464
KO:K00769,0.018474646,0.071589253,-0.396169475,-2.478628155,0.002377131,0.006604539,-0.49718818,-3.291825694
KO:K00772,0.293714575,0.665192272,-0.182617958,-1.067003074,0.083892477,0.087905224,-0.296334577,-1.782369088
KO:K00773,0.830309364,0.999810126,0.03757602,0.216010354,0.153188202,0.134491999,0.246646027,1.462042421
KO:K00777,0.00060611,0.003728059,0.550819815,3.791190082,9.32E-05,0.000721558,0.612129214,4.446892359
KO:K00782,0.105532535,0.309099449,0.278265383,1.664243505,0.723399887,0.384309981,0.062017847,0.356952526
KO:K00783,0.874507697,0.999810126,0.027696737,0.159166704,0.173393534,0.146481323,0.235415622,1.39146727
KO:K00784,0.844525756,0.999810126,0.034387359,0.197657238,0.250349835,0.190510272,0.199586776,1.17008058
KO:K00786,0.944715641,0.999810126,0.012162608,0.06987403,0.864419507,0.424945581,0.029943215,0.172087839
KO:K00788,0.786925828,0.999810126,0.047385082,0.272512689,0.12801103,0.118004119,0.262261264,1.561223926
KO:K00789,0.038994022,0.135517341,-0.350495705,-2.149819776,0.015642005,0.026705852,-0.405572755,-2.548881967
KO:K00790,9.13E-07,1.13E-05,0.723397181,6.018839901,2.46E-05,0.000295525,0.649122807,4.902072944
KO:K00791,0.949471215,0.999810126,-0.011114977,-0.063854629,0.692478128,0.373724884,-0.069286601,-0.398980051
KO:K00793,0.068311444,0.218224933,0.311726573,1.884641005,0.00230754,0.006491835,0.498452012,3.302955008
KO:K00794,0.759976613,0.999810126,-0.053548548,-0.308054971,0.431719439,0.276570579,0.137254902,0.796002946
KO:K00795,0.372460787,0.776795237,-0.15548107,-0.904166428,0.690024016,0.373679676,-0.069868241,-0.402345727
KO:K00796,0.77498974,0.999810126,0.050107615,0.288208374,0.109130417,0.105776558,0.275541796,1.646608829
KO:K00797,0.000956576,0.005515971,-0.533873499,-3.627009254,0.009867493,0.019025415,-0.430340557,-2.738683662
KO:K00798,0.934628723,0.999810126,0.014386123,0.082650537,0.310542154,0.221371725,0.176470588,1.029909843
KO:K00799,0.047159736,0.160171385,-0.337834886,-2.06194491,0.114758774,0.109687052,-0.271413829,-1.619962696
KO:K00800,0.076448204,0.238324047,-0.303382961,-1.829005827,0.009867493,0.019025415,-0.430340557,-2.738683662
KO:K00801,0.473051108,0.882074138,0.12535653,0.725844071,0.215366826,0.170262362,0.214765129,1.263207777
KO:K00803,0.954697396,0.999810126,-0.009964109,-0.057242291,0.683765692,0.370962945,0.071354858,0.410949965
KO:K00805,3.45E-08,6.69E-07,0.779433449,7.147025104,0.001176091,0.004047714,0.525899364,3.551905481
KO:K00806,0.629390578,0.999810126,-0.084494186,-0.487124112,0.728248797,0.385056742,-0.060887513,-0.350422294
KO:K00808,0.14301587,0.390272181,-0.252710365,-1.5004109,0.174653371,0.147209199,-0.234747141,-1.387285308
KO:K00809,0.000693447,0.004179019,-0.545912562,-3.742982966,0.000958038,0.003484121,-0.533815249,-3.6264558
KO:K00812,0.150555721,0.405974947,-0.248186593,-1.471771865,0.088507479,0.091664687,-0.292204479,-1.755190713
KO:K00813,0.686772484,0.999810126,-0.07064001,-0.406812233,0.21018249,0.168039648,-0.217154549,-1.277953411
KO:K00817,2.94E-10,1.23E-08,-0.839492314,-8.875172217,0.000387962,0.001841293,-0.566563467,-3.949742503
KO:K00818,0.321648065,0.704173023,-0.17252775,-1.006184547,0.126664786,0.117004236,-0.263157895,-1.566957926
KO:K00819,0.869989713,0.999810126,0.028702263,0.164949904,0.340126759,0.235882871,0.166150671,0.967916613
KO:K00820,2.89E-07,4.24E-06,0.744796051,6.411775466,0.000286032,0.001467183,0.576883385,4.057094955
KO:K00821,0.789625683,0.999810126,-0.046770799,-0.268972133,0.910936765,0.437501257,0.019617969,0.112718342
KO:K00822,0.000195716,0.001359136,-0.589267994,-4.189787351,0.001883202,0.005679926,-0.506969608,-3.378701327
KO:K00823,0.934392532,0.999810126,0.014438213,0.082949865,0.340126759,0.235882871,0.166150671,0.967916613
KO:K00824,0.516391205,0.918740092,-0.113452476,-0.655970178,0.42379128,0.273224739,-0.139607331,-0.809914595
KO:K00826,0.704424612,0.999810126,0.066465481,0.382661288,0.111917985,0.1076041,0.273477812,1.633273571
KO:K00827,0.985526634,0.999810126,-0.003181888,-0.018278645,0.608215622,0.344277297,-0.089732676,-0.517562887
KO:K00830,0.00019722,0.001364691,-0.589022979,-4.187119437,0.001714293,0.005315994,-0.510835913,-3.413520062
KO:K00831,0.268503765,0.623025204,0.192266047,1.125482661,0.040640512,0.05246519,0.347781218,2.13086896
KO:K00832,0.183540626,0.473338399,-0.230126204,-1.35843368,0.152311935,0.134199881,-0.247156682,-1.465266149
KO:K00833,0.057674479,0.189549592,0.323901592,1.966696041,0.00187582,0.0056695,0.507132101,3.38015912
KO:K00836,2.88E-13,6.98E-11,0.897356159,11.68102464,2.36E-07,1.93E-05,0.748341294,6.480933924
KO:K00837,0.32260914,0.704739214,0.172190571,1.004157971,0.089691154,0.09255492,0.291171954,1.748412983
KO:K00839,0.70543325,0.999810126,-0.066228057,-0.381288335,0.199689232,0.162113196,-0.222118437,-1.308664108
KO:K00845,0.629318729,0.999810126,0.084511836,0.487226602,0.132743542,0.121180472,0.25916369,1.54144807
KO:K00847,0.262788086,0.615661326,0.194534737,1.139282254,0.22544683,0.17630451,0.21022999,1.235285559
KO:K00848,0.579267302,0.9704543,-0.097022054,-0.559991176,0.541033915,0.319806569,-0.106905899,-0.617667399
KO:K00849,6.74E-05,0.000531703,0.621581795,4.558267574,0.031631114,0.043941405,0.363912,2.244406772
KO:K00850,0.670049531,0.999810126,0.074630462,0.429918296,0.175571513,0.147209199,0.234262126,1.384252398
KO:K00851,5.98E-05,0.000475146,0.624966121,4.598921953,0.002482509,0.006833651,0.495334543,3.275552858
KO:K00852,0.980235533,0.999810126,0.004345303,0.0249621,0.472468278,0.292314041,0.125520361,0.726807866
KO:K00853,0.681834907,0.999810126,-0.07181449,-0.413610777,0.348722863,0.239799592,-0.163256483,-0.95059054
KO:K00854,0.90599116,0.999810126,-0.020712052,-0.11900721,0.916638198,0.439472422,0.018357579,0.105474034
KO:K00855,0.071158133,0.225394657,-0.308723306,-1.864560629,0.062603864,0.070621523,-0.318056917,-1.927172846
KO:K00856,0.660776336,0.999810126,0.076859187,0.44283233,0.575277436,0.33201912,0.098039216,0.5659187
KO:K00857,0.930883966,0.999810126,0.015212144,0.087397225,0.740284985,0.388664313,0.058092068,0.334278041
