KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K05810,0.804266282,0.999829032,0.04344903,0.249831607,0.255675132,0.266005032,0.197403903,1.156761558
KO:K05812,0.001908443,0.014707988,0.506418157,3.373757634,0.000961155,0.00877767,0.533691378,3.625279088
KO:K05813,0.017845021,0.090747316,0.398149695,2.493344445,0.990577295,0.52691512,0.002071466,0.011899691
KO:K05814,0.134079833,0.401824713,0.258303849,1.535967666,0.463187558,0.36775711,-0.128143631,-0.742248495
KO:K05815,0.052523366,0.203935917,0.33044883,2.011269253,0.643265214,0.427030994,-0.081100856,-0.467428706
KO:K05824,0.891016239,0.999829032,0.02402972,0.138080103,0.955220331,0.519942198,0.009848976,0.056580803
KO:K05825,0.213313431,0.551289382,0.215706735,1.269015779,0.418608971,0.350511634,0.141158297,0.819094238
KO:K05826,0.712526084,0.999829032,0.064561719,0.371654218,0.752255644,0.460175947,-0.055325779,-0.318309943
KO:K05827,0.794914471,0.999829032,0.045569048,0.262046468,0.54584462,0.396930664,-0.105644758,-0.610298198
KO:K05828,0.920714876,0.999829032,0.017456924,0.100297676,0.662831877,0.432925465,-0.076364141,-0.439963288
KO:K05829,0.918941366,0.999829032,0.017848688,0.102549241,0.553789982,0.399084291,-0.103573292,-0.598200492
KO:K05830,0.843479159,0.999829032,0.034621723,0.199005965,0.535222873,0.393338051,0.108436433,0.626614789
KO:K05831,0.675587941,0.999829032,0.073304871,0.422240431,0.409545272,0.346799947,0.143897055,0.835319097
KO:K05832,0.717377357,0.999829032,0.063425212,0.365085166,0.367265866,0.327965889,-0.157156803,-0.914156721
KO:K05833,0.375793949,0.782904061,0.154413155,0.897803977,0.932293781,0.512760289,-0.014901129,-0.085609975
KO:K05834,0.236961687,0.587853096,0.205215147,1.204506923,0.828715348,0.485416195,-0.037934271,-0.218072759
KO:K05836,0.009990337,0.057437024,0.429698145,2.7336687,0.025964096,0.064278182,0.376107765,2.33178367
KO:K05837,0.941452269,0.999829032,-0.01288175,-0.074006163,0.145562974,0.191978207,-0.251163093,-1.490603748
KO:K05838,1.05E-06,4.06E-05,0.720633002,5.970895105,8.33E-06,0.000535076,0.675969805,5.269366794
KO:K05841,0.493236234,0.91361874,0.119746036,0.692874143,0.691330976,0.442229464,0.069558392,0.400552726
KO:K05844,0.823092413,0.999829032,0.03919923,0.225355639,0.51461338,0.387709576,0.113930621,0.658771041
KO:K05845,0.712744939,0.999829032,0.064510393,0.371357516,0.413705285,0.348280404,0.14263583,0.827844982
KO:K05846,0.550574228,0.94098272,0.104409991,0.603085995,0.286615889,0.284098817,0.185278615,1.083097327
KO:K05847,0.555094493,0.94098272,0.103234523,0.596222775,0.379179891,0.334807297,0.153334026,0.891377986
KO:K05863,0.864009212,0.999829032,0.030034678,0.172613963,0.777156897,0.469123964,-0.049612463,-0.2853533
KO:K05873,0.650890576,0.999829032,0.079248329,0.456683303,0.167768869,0.208927639,0.238443135,1.410433418
KO:K05878,0.044478182,0.180097131,0.341783168,2.08920944,0.79977042,0.475846025,-0.044467449,-0.255698974
KO:K05879,0.044996392,0.180762357,0.34100553,2.083829692,0.180649301,0.217966677,0.231611799,1.367698546
KO:K05882,0.025816295,0.119377257,0.376454088,2.334285135,0.23134572,0.2514981,0.207639827,1.21937587
KO:K05889,0.299996812,0.6846217,0.180297425,1.052986041,0.067921949,0.119491155,-0.312145078,-1.887444146
KO:K05896,0.298237661,0.68261721,0.180944072,1.056890235,0.670933175,0.435586104,-0.074418694,-0.428691576
KO:K05916,0.97053808,0.999829032,0.006478102,0.037214643,0.732285352,0.454590984,0.059948392,0.344997782
KO:K05934,0.744036856,0.999829032,0.057223594,0.329264056,0.596577253,0.412742039,-0.09264472,-0.534502166
KO:K05936,0.852554926,0.999829032,-0.032591307,-0.187322319,0.183723837,0.219942882,-0.230032627,-1.357850426
KO:K05939,0.553004729,0.94098272,-0.103777395,-0.599392133,0.029801379,0.069271176,-0.367638507,-2.270960581
KO:K05946,0.798521035,0.999829032,-0.044750717,-0.257331097,0.079572722,0.132500501,-0.300362547,-1.808980963
KO:K05947,0.88364018,0.999829032,0.025666823,0.147493264,0.522676389,0.390177764,-0.111768557,-0.646109829
KO:K05962,0.002481602,0.018421853,0.495350206,3.275690116,0.015520447,0.047106845,0.406007305,2.552151648
KO:K05970,0.153715427,0.44318994,-0.246339801,-1.460109858,0.009105964,0.03371331,-0.434481872,-2.771135957
KO:K05973,0.114387299,0.360888643,0.271681529,1.62168776,0.245622422,0.260156538,0.20155063,1.182078724
KO:K05979,0.920855555,0.999829032,0.017425852,0.1001191,0.469931778,0.371058179,-0.126234601,-0.731010351
KO:K05982,0.007207917,0.044546535,0.446258203,2.864617308,0.008435875,0.032219316,0.438377341,2.80185942
KO:K05989,0.844048239,0.999829032,0.034494282,0.198272558,0.337310924,0.312522257,0.167108412,0.973655778
KO:K05994,0.000171445,0.002143057,0.593474297,4.235867326,0.000536002,0.006152547,0.555236013,3.835055358
KO:K05995,0.37196347,0.777851293,0.155640889,0.905118881,0.041398826,0.088060137,0.346560837,2.122368956
KO:K06001,0.272530752,0.64510983,0.190686578,1.115886424,0.653089481,0.430750546,0.078715702,0.453594738
KO:K06006,0.436886996,0.854587133,0.135734439,0.787018644,0.491004215,0.376508236,0.120360529,0.696481853
KO:K06013,0.79493114,0.999829032,0.045565264,0.262024661,0.252864169,0.264547782,0.19855233,1.163766553
KO:K06015,0.614885673,0.977410113,0.088074466,0.507923131,0.111340572,0.164819065,0.273902138,1.636013111
KO:K06016,0.001009421,0.008971346,0.531816692,3.607510239,0.00709849,0.029347968,0.447015003,2.870687236
KO:K06019,0.879319865,0.999829032,0.026626692,0.153012954,0.310208018,0.298554488,0.176590574,1.03063263
KO:K06020,0.005806412,0.037017089,0.456802394,2.949891856,0.480570642,0.373763696,0.123252217,0.713470024
KO:K06023,0.105395131,0.340055065,0.27837078,1.664926797,0.71536418,0.449377197,0.063896526,0.367809206
KO:K06024,0.671055544,0.999829032,0.074389376,0.428521748,0.632541116,0.42364479,0.083721031,0.482635127
KO:K06033,0.057422481,0.218022321,0.324210854,1.968794295,0.738576716,0.456428156,0.058487944,0.336563819
KO:K06034,0.916211368,0.999829032,-0.018451904,-0.106016168,0.363772758,0.326552373,-0.158291509,-0.920926138
KO:K06039,0.052248808,0.203073353,0.33081192,2.013750586,0.198423113,0.23034373,0.222729539,1.312452229
KO:K06041,0.105363072,0.340055065,0.278395386,1.665086331,0.248103003,0.261168426,0.200517037,1.175762156
KO:K06042,0.50546781,0.923038532,0.116403407,0.673263499,0.090485637,0.1455069,0.290484777,1.743905895
KO:K06044,0.881657718,0.999829032,-0.026107185,-0.150025497,0.209046196,0.236534715,-0.217683674,-1.281222007
KO:K06045,0.003454011,0.024379407,0.480874576,3.150601662,0.000918922,0.008557859,0.53540116,3.641550066
KO:K06048,0.957362685,0.999829032,0.009377341,0.053871091,0.500230436,0.380411145,0.117829599,0.681627849
KO:K06075,0.068647522,0.246533038,0.311366964,1.882233318,0.009421748,0.034509373,0.432730134,2.757382749
KO:K06076,0.196525558,0.521243352,0.223650522,1.318164325,0.038338042,0.083627188,0.351603084,2.157568474
KO:K06077,3.05E-05,0.000539551,0.643480829,4.82912912,0.006253408,0.02763327,0.453222179,2.92076537
KO:K06078,0.106671018,0.342340509,0.277396068,1.658610166,0.026315012,0.064705931,0.375291974,2.325895771
KO:K06113,0.569469785,0.948093124,0.099525503,0.574583287,0.503433113,0.381998433,-0.116956588,-0.676507298
KO:K06118,0.900994166,0.999829032,0.021818286,0.125366352,0.692024302,0.442229464,0.069394106,0.399602099
KO:K06131,0.983134254,0.999829032,0.003707908,0.021300458,0.924878615,0.511007205,0.016537488,0.095013627
KO:K06132,0.025769421,0.119302876,0.376564262,2.335081149,0.012598368,0.041956338,0.417427628,2.638838254
KO:K06133,0.851574347,0.999829032,-0.032810475,-0.188583366,0.796562011,0.475529199,-0.045195104,-0.259891669
KO:K06134,0.000503548,0.005107978,0.557456724,3.857289726,0.02343597,0.060431882,0.382270247,2.376466664
KO:K06135,0.001856765,0.014564706,0.507554154,3.383947813,0.68720288,0.441269039,0.070537779,0.406220539
KO:K06136,0.236116919,0.58688458,0.205577375,1.206726751,0.380320561,0.334824645,-0.15297176,-0.889221498
KO:K06137,0.768450355,0.999829032,0.051604068,0.296838304,0.260756161,0.269652949,0.195349072,1.144240169
KO:K06138,0.016063359,0.083439031,0.40408808,2.537726396,0.05203209,0.101245521,0.331099594,2.015717254
KO:K06139,0.242530461,0.598983771,0.202848792,1.190017979,0.280268115,0.280786677,-0.187693999,-1.097729273
KO:K06140,0.008809396,0.052245194,0.43617474,2.784463785,0.001489116,0.011590259,0.516546295,3.46546038
KO:K06142,0.117465398,0.36707937,0.269482684,1.607530366,0.441563044,0.359335232,0.134367087,0.778943901
KO:K06143,8.73E-05,0.001225953,0.614040892,4.469164598,0.075912112,0.129125674,0.303910791,1.832511467
KO:K06145,0.124309912,0.380758321,0.26474346,1.57710839,0.949373603,0.518545447,0.011136477,0.063978157
KO:K06147,0.845897466,0.999829032,0.034080281,0.195890103,0.354787618,0.32157731,0.161240504,0.938536795
KO:K06148,0.033812571,0.145743841,0.35969283,2.214492249,0.522974069,0.390177764,-0.11168905,-0.645644411
KO:K06149,0.370709436,0.776905931,0.156044449,0.907524255,0.322209934,0.304963292,0.17233055,1.004999257
KO:K06151,0.46885765,0.894986894,0.126537671,0.73279392,0.55044847,0.397978172,-0.104442758,-0.603277349
KO:K06152,0.337573801,0.734041246,0.167018794,0.973118629,0.63909804,0.426230233,-0.08211691,-0.473324293
KO:K06153,0.913057769,0.999829032,0.019148978,0.11002268,0.354535882,0.32157731,0.161323768,0.939034398
KO:K06158,0.934762879,0.999829032,0.014356536,0.082480523,0.967096843,0.522531053,0.007235151,0.041563865
KO:K06160,0.353848044,0.755044697,0.161551458,0.940395229,0.830112981,0.48578266,0.037620149,0.216264391
KO:K06167,0.066371953,0.239917273,0.313829408,1.89873811,0.104625732,0.159365763,0.278962883,1.66876665
KO:K06168,0.504192257,0.922448063,0.116750065,0.675296194,0.097957507,0.152834153,0.284238068,1.703068609
KO:K06169,0.245536865,0.604482435,0.201586403,1.182297419,0.078945712,0.131829643,0.300961189,1.812945082
KO:K06173,0.882569344,0.999829032,0.025904667,0.14886094,0.420574997,0.351013537,0.140568644,0.815603565
KO:K06174,0.762670171,0.999829032,0.052929782,0.304485265,0.235709855,0.254013038,0.205752233,1.207798506
KO:K06176,0.380077934,0.789923578,0.153048763,0.889679846,0.627546684,0.421997501,0.084947417,0.489756011
KO:K06177,3.37E-05,0.000580111,0.640822665,4.795231172,0.007302092,0.029911566,0.445614717,2.859462257
KO:K06178,0.942713897,0.999829032,0.012603704,0.07240852,0.481256717,0.373763696,0.123061079,0.712346555
KO:K06179,0.000333166,0.003636669,0.571761514,4.003462052,0.499050016,0.379935307,0.118152079,0.683519728
KO:K06180,0.933240774,0.999829032,0.014692241,0.08440961,0.430998354,0.355097509,0.137467865,0.797261787
KO:K06181,0.01622233,0.083970062,0.403536406,2.533587337,0.168454477,0.209274116,0.238070255,1.408095136
KO:K06182,1.92E-05,0.000372342,0.655492129,4.986103811,0.000764497,0.007776657,0.542309232,3.707935426
KO:K06183,0.778949368,0.999829032,0.049203204,0.282993655,0.159015966,0.202193802,0.243302568,1.440967276
KO:K06185,0.794519461,0.999829032,0.045658733,0.262563283,0.706976451,0.446747333,-0.065865026,-0.379189161
KO:K06186,1.54E-12,1.19E-09,0.885766943,10.96317962,4.74E-06,0.000336002,0.688938299,5.460182209
KO:K06187,0.906983125,0.999829032,0.020492546,0.117745439,0.466755248,0.369735039,0.127131936,0.736291777
KO:K06188,0.637059395,0.994043431,0.082614943,0.476214636,0.813579738,0.480108972,-0.041343719,-0.237704825
KO:K06189,0.000919578,0.008306209,0.535374093,3.641291999,0.017590465,0.050979966,0.398966888,2.499429583
KO:K06190,1.93E-07,1.07E-05,0.75183418,6.550305486,0.002252084,0.015272507,0.499483204,3.312056434
KO:K06191,0.783546479,0.999829032,0.048154753,0.276949285,0.709460903,0.447531839,0.065281137,0.375813223
KO:K06192,0.01200067,0.065867701,0.420035321,2.658841423,0.010834301,0.038251314,0.425457358,2.700690152
KO:K06193,0.034486688,0.14739291,0.358433976,2.205597157,0.027410182,0.065951172,0.372802323,2.307965731
KO:K06194,1.78E-11,7.66E-09,0.866299458,9.962486917,6.41E-07,8.78E-05,0.730191708,6.139303562
KO:K06195,0.001041286,0.009191306,0.530621925,3.596224508,0.009196918,0.033988812,0.433972093,2.767129609
KO:K06196,0.23279608,0.581240213,0.20700986,1.215510457,0.569840754,0.404898836,-0.09943036,-0.574028519
KO:K06197,0.781803057,0.999829032,-0.048552175,-0.279240335,0.292288903,0.287640674,0.183148976,1.070213241
KO:K06199,0.001334306,0.011191424,0.520930103,3.50576141,0.000823177,0.008093109,0.539550213,3.681296273
KO:K06200,0.018803072,0.09450312,0.395158806,2.471133061,0.117062859,0.168681738,0.269767766,1.60936435
KO:K06201,0.187592456,0.504766984,0.228071887,1.345638491,0.029286427,0.068853087,0.368721033,2.278697895
KO:K06202,0.003223567,0.022919854,0.483949488,3.176883862,0.066105742,0.118013672,0.31412179,1.900700648
KO:K06203,0.006378209,0.039928204,0.452261883,2.912983366,0.003029565,0.017960955,0.486689879,3.200436237
KO:K06204,0.814060567,0.999829032,-0.041235184,-0.237079742,0.87356258,0.497089968,-0.02790701,-0.160376032
KO:K06205,0.245882947,0.604950109,0.201441749,1.181413129,0.731955443,0.454590984,-0.060025085,-0.345440737
KO:K06206,4.20E-09,5.24E-07,0.808621676,7.895544928,3.84E-06,0.000292334,0.693621489,5.531490633
KO:K06207,0.24829401,0.608211433,0.200437736,1.175277695,0.021418004,0.05694684,0.387597365,2.415391465
KO:K06208,0.182828489,0.496120726,0.230490563,1.360705062,0.021041564,0.056156436,0.38863686,2.42301994
KO:K06213,0.900800372,0.999829032,0.021861204,0.125613076,0.855016296,0.492207112,-0.032041382,-0.184158285
KO:K06215,0.428990188,0.842601058,-0.138061993,-0.800774312,0.679581559,0.438017777,-0.072351508,-0.416719913
KO:K06217,0.933587881,0.999829032,0.014615681,0.083969666,0.696998551,0.443312576,0.068217136,0.392792624
KO:K06218,0.195371567,0.519248849,0.224213655,1.321658801,0.603677873,0.414583613,0.090865199,0.524149129
KO:K06221,0.389461185,0.80104145,0.150091437,0.872088579,0.079822145,0.132700753,0.300125426,1.807411432
KO:K06223,0.983062159,0.999829032,0.00372376,0.021391524,0.669318691,0.434950216,-0.074805689,-0.430933389
KO:K06281,0.601260027,0.971999418,-0.091470129,-0.527667964,0.108559611,0.162464671,-0.275969324,-1.649374133
KO:K06282,0.318090087,0.710431751,-0.173781505,-1.013723316,0.025042227,0.062905426,-0.378295028,-2.347601285
KO:K06284,0.640946314,0.996399071,-0.081665934,-0.470707347,0.351529018,0.3208346,-0.162321081,-0.944996165
KO:K06287,0.468818208,0.894986894,0.126548807,0.732859458,0.636762863,0.425207275,0.082687438,0.47663539
KO:K06324,0.400997934,0.813718887,0.146511459,0.850825538,0.966486359,0.522531053,-0.007369466,-0.042335511
KO:K06346,0.32240088,0.716359595,0.172263583,1.004596769,0.063254374,0.115021911,0.317313043,1.922160264
KO:K06377,0.259646126,0.626481157,0.195795709,1.146960475,0.055297171,0.105482322,0.326862886,1.986816641
KO:K06378,0.06054429,0.226819123,0.320453028,1.943345997,0.012355557,0.041688235,0.418474114,2.646856126
KO:K06381,0.841205419,0.999829032,0.035131085,0.201937373,0.486665071,0.3750926,0.121559245,0.703521893
KO:K06400,0.004457488,0.030197145,0.469267706,3.052737167,0.002639193,0.016784775,0.492701463,3.252539185
KO:K06402,0.786341371,0.999829032,0.047518134,0.2732796,0.682002279,0.438752272,0.071774628,0.413380004
KO:K06412,0.972743961,0.999829032,0.005992884,0.034427117,0.496452029,0.378799504,0.118863192,0.68769235
KO:K06415,0.93129585,0.999829032,0.015121275,0.086875042,0.868919399,0.49569759,0.028940603,0.166320775
KO:K06416,0.801389497,0.999829032,-0.044100527,-0.253584951,0.594305601,0.412255211,-0.093215963,-0.537826682
KO:K06423,0.73740135,0.999829032,-0.058760491,-0.338137585,0.254407999,0.265358498,-0.197920551,-1.159912313
KO:K06442,0.870163487,0.999829032,0.028663571,0.164727364,0.540553571,0.394714528,0.107032115,0.618405079
KO:K06445,0.000223018,0.00265091,0.585061657,4.144228966,0.722028087,0.45190971,0.062338074,0.358802813
KO:K06447,0.001633588,0.013243001,0.512802504,3.431337729,0.001220187,0.010192005,0.524457963,3.538469615
KO:K06596,2.24E-05,0.000418214,0.651507313,4.93331878,0.013035172,0.042715901,0.415587163,2.624767943
KO:K06597,0.124397428,0.380758321,0.264684137,1.576728368,0.030207054,0.069740785,0.366796448,2.264949379
KO:K06603,0.116494154,0.365372666,0.270171783,1.61196424,0.845224259,0.48995942,-0.034230976,-0.196757298
KO:K06630,0.60203335,0.972438195,-0.091276535,-0.526541777,0.061459691,0.112857065,-0.319380229,-1.936099761
KO:K06689,0.306350839,0.693057351,0.177981597,1.039015546,0.078546819,0.131538385,0.301343955,1.815480938
KO:K06718,0.650591631,0.999829032,0.079320795,0.457103543,0.183353625,0.219809848,0.230221785,1.359029464
KO:K06720,0.259484526,0.626481157,0.195860836,1.147357201,0.0931628,0.148395689,0.288202736,1.728959432
KO:K06726,0.489812195,0.911196475,0.120689288,0.69841234,0.531830735,0.392009169,0.109333557,0.631861401
KO:K06758,0.971282377,0.999829032,-0.006314377,-0.036274059,0.542732224,0.395462187,-0.106460076,-0.615061988
KO:K06860,0.768827925,0.999829032,0.05151757,0.296339419,0.204056078,0.233459563,-0.220031209,-1.295737929
KO:K06861,0.850398235,0.999829032,-0.033073411,-0.190096281,0.696998551,0.443312576,0.068217136,0.392792624
KO:K06863,0.86774307,0.999829032,0.02920261,0.167827801,0.855100716,0.492207112,-0.032022526,-0.184049798
KO:K06864,0.537979698,0.935249586,0.107709344,0.622363721,0.201625883,0.231840975,0.221188896,1.30290515
KO:K06867,0.975405462,0.999829032,-0.005407504,-0.0310642,0.662326164,0.432732712,0.07648588,0.440668796
KO:K06869,0.725735081,0.999829032,0.061473183,0.353805689,0.283806161,0.282814468,0.186343435,1.089545282
KO:K06871,0.884726104,0.999829032,-0.025425673,-0.146106608,0.430998354,0.355097509,-0.137467865,-0.797261787
KO:K06872,9.70E-05,0.001318517,0.610935595,4.433049294,0.000270762,0.004373163,0.578705125,4.076342819
KO:K06875,0.70892992,0.999829032,0.065405869,0.376534366,0.738829525,0.45644711,0.05842934,0.33622543
KO:K06877,0.944183129,0.999829032,-0.012279943,-0.07054822,0.342418157,0.315373849,-0.165374876,-0.963269808
KO:K06878,0.033960043,0.14605457,0.359415702,2.21253287,0.019620845,0.053654007,0.392704769,2.452978145
KO:K06879,5.00E-06,0.000129179,0.687745304,5.442227096,0.001239457,0.010311054,0.523842402,3.532744534
KO:K06881,0.999452404,0.999829032,-0.00012038,-0.000691528,0.578734354,0.406768113,-0.09715774,-0.560781782
KO:K06883,0.873656632,0.999829032,0.027886084,0.160255677,0.647196031,0.428847165,0.080144821,0.461882713
KO:K06884,0.354224555,0.755432113,-0.161426791,-0.939650117,0.058843306,0.109520762,-0.322481008,-1.957066817
KO:K06885,0.529928064,0.931468814,0.109837969,0.634812018,0.674616715,0.43714883,-0.073537037,-0.42358498
KO:K06886,0.198079565,0.524254194,-0.222895824,-1.313483282,0.090538027,0.1455069,-0.290439626,-1.743609858
KO:K06888,0.344902968,0.742898339,-0.164537166,-0.958254218,0.330315317,0.308574914,-0.169509248,-0.988055035
KO:K06889,0.856611869,0.999829032,0.031685057,0.182108229,0.393480351,0.340286781,0.148837388,0.864636292
KO:K06890,0.82592842,0.999829032,-0.038560991,-0.221680904,0.336333335,0.311866425,-0.167442062,-0.975655802
KO:K06891,2.24E-05,0.000418214,0.65150708,4.933315724,0.061459691,0.112857065,0.319380229,1.936099761
KO:K06893,0.059482486,0.224434891,0.32171358,1.951871065,0.006055296,0.027107604,0.454780908,2.933424202
KO:K06894,0.533033688,0.932669921,0.109015095,0.629998777,0.137183233,0.184253965,0.256331057,1.52340834
KO:K06895,0.116542094,0.365372666,0.270137668,1.611744674,0.012907602,0.04257219,0.416119229,2.628831553
KO:K06897,0.9123545,0.999829032,0.019304468,0.110916398,0.56039632,0.401499115,0.101861482,0.588209178
KO:K06898,0.045993519,0.18317049,0.339529251,2.073630013,0.544495162,0.396446431,0.105997988,0.612361921
KO:K06901,0.687942145,0.999829032,0.070362234,0.405204561,0.840340541,0.48824943,0.035324909,0.203052881
KO:K06902,2.73E-05,0.000496679,0.646405269,4.86676741,0.000272419,0.004373163,0.578503107,4.07420386
KO:K06903,0.022656066,0.108793346,0.384282253,2.391135223,0.509865091,0.384747761,0.115211705,0.666277626
KO:K06904,0.320042548,0.713259143,0.173092422,1.009579272,0.083296273,0.137254813,0.296880826,1.785971873
KO:K06907,0.686187582,0.999829032,0.070778979,0.407616572,0.929561661,0.511805599,-0.015503895,-0.0890738
KO:K06910,0.113995267,0.360163795,-0.271964751,-1.623513291,0.08469105,0.138663531,-0.29560759,-1.777577219
KO:K06911,0.74334082,0.999829032,0.057384609,0.33019359,0.253114165,0.264547782,0.198449851,1.163141267
KO:K06912,0.018963762,0.094986676,0.39466967,2.467509461,0.817231741,0.48184894,-0.040519748,-0.232959554
KO:K06915,0.002118438,0.016127596,0.502062494,3.334903939,0.000493917,0.005832744,0.558140206,3.86415704
KO:K06916,8.87E-05,0.001236189,0.613582981,4.463818214,0.049746181,0.098571066,0.334193717,2.036910096
KO:K06917,0.000520196,0.005249369,0.556302226,3.845715682,0.015641403,0.047264521,0.405574899,2.548898095
KO:K06919,0.904757565,0.999829032,0.02098507,0.120576603,0.727195926,0.453614891,0.061132741,0.351838927
KO:K06920,0.875457689,0.999829032,-0.027485418,-0.15795138,0.783844274,0.471774798,0.048086892,0.2765581
KO:K06921,0.83932934,0.999829032,0.035551577,0.204357445,0.243312129,0.25891067,0.202519566,1.188003891
KO:K06923,2.95E-06,8.47E-05,0.699366178,5.620813705,0.002942881,0.017764646,0.487963949,3.211428319
KO:K06925,0.829148691,0.999829032,-0.037836864,-0.217511988,0.216904091,0.241707875,-0.21406423,-1.2588869
KO:K06929,0.750041837,0.999829032,0.055836355,0.321256621,0.126623881,0.176158494,0.263185249,1.567132929
KO:K06934,0.849915186,0.999829032,0.033181424,0.190717789,0.891617947,0.501706987,0.023896262,0.137312784
KO:K06937,0.002351247,0.017622982,-0.49765444,-3.295928332,0.024616093,0.062215277,-0.379328621,-2.355091847
KO:K06938,1.29E-08,1.31E-06,0.793653901,7.494120484,7.19E-05,0.002050775,0.619725024,4.536140343
KO:K06940,0.881436422,0.999829032,0.026156351,0.150308224,0.552545612,0.399074822,0.103896791,0.600089256
KO:K06941,1.73E-05,0.000344936,0.658199404,5.022381169,0.00058762,0.006321667,0.551938648,3.802259542
KO:K06942,0.077828552,0.273919746,0.302037005,1.820074909,0.006186052,0.027449032,0.453747315,2.925026354
KO:K06944,0.9060675,0.999829032,0.020695158,0.118910099,0.825560245,0.484811924,-0.03864382,-0.222157788
KO:K06945,0.205806866,0.538095792,0.219203092,1.290614607,0.102413882,0.157396795,0.280683621,1.679937554
KO:K06946,0.867886611,0.999829032,0.029170636,0.167643885,0.732247842,0.454590984,0.059957112,0.345048142
KO:K06949,0.570262071,0.948804433,0.099322339,0.573398674,0.087476582,0.142317046,0.293112416,1.761156167
KO:K06950,0.001941071,0.014894359,0.505714696,3.36745926,0.004155072,0.021669597,0.472504808,3.079821799
KO:K06952,0.017195582,0.087674844,0.400254342,2.509030855,0.020247512,0.05474274,0.390881229,2.43952779
KO:K06953,0.547125511,0.94098272,0.105309857,0.608341781,0.080430009,0.133495289,0.299549936,1.803603735
KO:K06955,1.66E-07,9.45E-06,0.754408324,6.602239592,0.000283034,0.004416444,0.577234155,4.060793978
KO:K06956,0.889570946,0.999829032,0.024350338,0.139923534,0.369734531,0.329331779,0.156358742,0.909397884
KO:K06958,0.03441348,0.147350536,0.35856971,2.206555594,0.056595922,0.106985288,0.325232852,1.975733284
KO:K06959,0.355690896,0.756893037,0.160942029,0.936753215,0.906172783,0.505703191,0.020671859,0.118776173
KO:K06960,0.959891896,0.999829032,-0.008820623,-0.050672593,0.906172783,0.505703191,0.020671859,0.118776173
KO:K06961,0.54489343,0.94098272,0.105893696,0.611752575,0.155222374,0.19965633,0.245468702,1.454614985
KO:K06962,0.939370989,0.999829032,0.013340505,0.076642187,0.828715348,0.485416195,0.037934271,0.218072759
KO:K06966,0.67433697,0.999829032,0.073603932,0.4239724,0.157913936,0.20166609,0.243927942,1.444905071
KO:K06969,0.985103063,0.999829032,-0.003275017,-0.018813644,0.517193838,0.388565712,0.113236875,0.65470739
KO:K06971,0.401312875,0.813718887,0.146414566,0.850250524,0.096567803,0.151662347,0.28537166,1.710461622
KO:K06972,0.311642201,0.700607298,0.176076142,1.027534055,0.084671085,0.138663531,0.295625701,1.777696555
KO:K06973,0.433810417,0.849426662,0.136638467,0.792359791,0.013055117,0.042715901,0.415504375,2.62413595
KO:K06975,0.934436005,0.999829032,0.014428625,0.08289477,0.441563044,0.359335232,0.134367087,0.778943901
KO:K06978,0.873869187,0.999829032,0.027838791,0.159983686,0.400157614,0.343459397,0.146770202,0.852361168
KO:K06980,0.804568196,0.999829032,0.04338069,0.24943791,0.603499897,0.414583613,0.090909692,0.52440792
KO:K06985,0.012907322,0.069757145,0.416120403,2.628840519,0.009105964,0.03371331,0.434481872,2.771135957
KO:K06987,0.21253396,0.551251069,0.216065803,1.271231551,0.024447035,0.062016841,0.37974277,2.358096118
KO:K06988,0.99911478,0.999829032,-0.0001946,-0.001117894,0.304063863,0.294572774,-0.178811584,-1.044020477
KO:K06989,0.938939393,0.999829032,0.013435648,0.077188889,0.990596763,0.52691512,0.002067186,0.011875105
KO:K06990,0.116982933,0.366213747,0.269824458,1.609729113,0.026950657,0.065227409,0.373836808,2.315408847
KO:K06991,0.643402575,0.997238257,0.081067409,0.467234655,0.245565278,0.260156538,0.201574522,1.182224787
KO:K06992,0.33236514,0.728870922,0.16880255,0.983814676,0.907289704,0.506051627,-0.020424711,-0.117355512
KO:K06994,0.992199117,0.999829032,-0.001714916,-0.009851459,0.971795271,0.523393376,0.006201558,0.035625923
KO:K06995,0.003115851,0.022276613,0.485452745,3.189788424,0.019485787,0.053528468,0.393104115,2.455928255
KO:K06996,0.013975831,0.074667144,-0.411793866,-2.595890824,0.032199091,0.073432327,-0.362791134,-2.236444267
KO:K06997,0.958320409,0.999829032,0.009166521,0.052659867,0.41713219,0.349426399,0.141602237,0.821722902
KO:K06998,0.028281679,0.128327292,0.370878963,2.294153696,0.209877814,0.237214438,0.21729623,1.278828508
KO:K06999,0.893476372,0.999829032,0.023484149,0.134943378,0.83415873,0.486938933,0.036711498,0.211033759
KO:K07000,3.41E-07,1.72E-05,0.741801721,6.354315546,0.000303219,0.004615212,0.574933964,4.036598539
KO:K07001,1.30E-05,0.000272142,0.665260814,5.118639023,3.50E-05,0.001284151,0.639794051,4.782192711
KO:K07002,0.059097877,0.223636984,0.322174572,1.954991628,0.012588047,0.041956338,0.417471763,2.639176145
KO:K07003,0.160819003,0.456203249,0.242286101,1.434570946,0.333315967,0.30948754,0.168475655,0.981853752
KO:K07004,0.703046431,0.999829032,-0.066790081,-0.38453846,0.109943466,0.163822528,-0.274935731,-1.642690542
KO:K07005,0.676241654,0.999829032,-0.073148675,-0.421335883,0.29841501,0.291297681,-0.18087877,-1.056495906
