"","Label","Time","Time_Flux"
"2188","S2P7.C1","time",1.32218
"2189","S2P7.C1","Flux",-0.00752
"2190","S3P3.C1","time",2.2515
"2191","S3P3.C1","Flux",0.02158
"2192","S1P2.C2","time",-0.53514
"2193","S1P2.C2","Flux",0.00561
"2194","S2P8.C2","time",1.32928
"2195","S2P8.C2","Flux",0.00229
"2196","S3P6.C2","time",2.35485
"2197","S3P6.C2","Flux",0.00458
"2198","S1P3.C1","time",4.10027
"2199","S1P3.C1","Flux",0.000245
"2200","S1P5.C1","time",-0.55306
"2201","S1P5.C1","Flux",-0.000229
"2202","S2P1.C1","time",9.45264
"2203","S2P1.C1","Flux",0.00939
"2204","S2P7.C1","time",1.34705
"2205","S2P7.C1","Flux",-0.00393
"2206","S3P3.C1","time",2.29421
"2207","S3P3.C1","Flux",-0.000423
"2208","S1P2.C2","time",-0.52093
"2209","S1P2.C2","Flux",0.00131
"2210","S2P8.C2","time",1.35416
"2211","S2P8.C2","Flux",-0.000399
"2212","S3P6.C2","time",2.39752
"2213","S3P6.C2","Flux",-0.000229
"2214","S1P3.C1","time",4.11455
"2215","S1P3.C1","Flux",-0.00446
"2216","S1P5.C1","time",-0.53531
"2217","S1P5.C1","Flux",-0.00743
"2218","S2P1.C1","time",9.54519
"2219","S2P7.C1","time",1.36839
"2220","S2P7.C1","Flux",0.01186
"2221","S3P3.C1","time",2.34043
"2222","S3P3.C1","Flux",0.00429
"2223","S1P2.C2","time",-0.50672
"2224","S1P2.C2","Flux",0.00458
"2225","S2P8.C2","time",1.3755
"2226","S2P8.C2","Flux",-0.00955
"2227","S3P6.C2","time",2.4438
"2228","S3P6.C2","Flux",0.00151
"2229","S1P3.C1","time",4.12883
"2230","S1P3.C1","Flux",0.01128
"2231","S1P5.C1","time",-0.52109
"2232","S1P5.C1","Flux",0.01839
"2233","S2P1.C1","time",9.63778
"2234","S2P7.C1","time",1.38975
"2235","S2P7.C1","Flux",-0.000977
"2236","S3P3.C1","time",2.38311
"2237","S3P3.C1","Flux",-0.00658
"2238","S1P2.C2","time",-0.49245
"2239","S1P2.C2","Flux",-0.0037
"2240","S2P8.C2","time",1.39685
"2241","S2P8.C2","Flux",0.000412
"2242","S3P6.C2","time",2.48657
"2243","S3P6.C2","Flux",-0.00169
"2244","S1P3.C1","time",4.14313
"2245","S1P3.C1","Flux",0.00905
"2246","S1P5.C1","time",-0.50689
"2247","S1P5.C1","Flux",0.01204
"2248","S2P1.C1","time",9.73039
"2249","S2P1.C1","Flux",-0.00192
"2250","S2P7.C1","time",1.41106
"2251","S2P7.C1","Flux",-0.0087
"2252","S3P3.C1","time",2.42932
"2253","S3P3.C1","Flux",-0.00591
"2254","S1P2.C2","time",-0.47819
"2255","S1P2.C2","Flux",0.0032
"2256","S2P8.C2","time",1.41817
"2257","S2P8.C2","Flux",-0.0032
"2258","S3P6.C2","time",2.53287
"2259","S1P3.C1","time",4.15745
"2260","S1P3.C1","Flux",-0.00674
"2261","S1P5.C1","time",-0.49266
"2262","S1P5.C1","Flux",0.00302
"2263","S2P1.C1","time",9.82293
"2264","S2P1.C1","Flux",0.00236
"2265","S2P7.C1","time",1.43595
"2266","S2P7.C1","Flux",0.00261
"2267","S3P3.C1","time",2.47209
"2268","S3P3.C1","Flux",0.00281
"2269","S1P2.C2","time",-0.46398
"2270","S1P2.C2","Flux",0.01036
"2271","S2P8.C2","time",1.44306
"2272","S2P8.C2","Flux",0.000711
"2273","S3P6.C2","time",2.5756
"2274","S1P3.C1","time",4.17178
"2275","S1P3.C1","Flux",0.00982
"2276","S1P5.C1","time",-0.47837
"2277","S1P5.C1","Flux",0.000302
"2278","S2P1.C1","time",9.9155
"2279","S2P1.C1","Flux",-0.01232
"2280","S2P7.C1","time",1.45728
"2281","S2P7.C1","Flux",-0.000472
"2282","S3P3.C1","time",2.51843
"2283","S3P3.C1","Flux",-0.00147
"2284","S1P2.C2","time",-0.44625
"2285","S2P8.C2","time",1.46441
"2286","S2P8.C2","Flux",-0.00482
"2287","S3P6.C2","time",2.62189
"2288","S1P5.C1","time",-0.46416
"2289","S1P5.C1","Flux",0.00295
"2290","S2P1.C1","time",10.05635
"2291","S2P1.C1","Flux",-0.00337
"2292","S2P7.C1","time",1.4787
"2293","S2P7.C1","Flux",0.00135
"2294","S3P3.C1","time",2.56116
"2295","S1P2.C2","time",-0.43201
"2296","S2P8.C2","time",1.48583
"2297","S2P8.C2","Flux",0.00744
"2298","S3P6.C2","time",2.66463
"2299","S1P5.C1","time",-0.44641
"2300","S2P1.C1","time",10.15161
"2301","S2P1.C1","Flux",0.000687
"2302","S2P7.C1","time",1.50006
"2303","S2P7.C1","Flux",-0.0013
"2304","S3P3.C1","time",2.60743
"2305","S1P2.C2","time",-0.41777
"2306","S2P8.C2","time",1.50719
"2307","S2P8.C2","Flux",-0.00383
"2308","S3P6.C2","time",2.71088
"2309","S3P6.C2","Flux",0.00532
"2310","S1P5.C1","time",-0.43221
"2311","S2P1.C1","time",10.24424
"2312","S2P1.C1","Flux",0.00278
"2313","S2P7.C1","time",1.525
"2314","S2P7.C1","Flux",-0.00252
"2315","S3P3.C1","time",2.65017
"2316","S1P2.C2","time",-0.40352
"2317","S2P8.C2","time",1.53213
"2318","S2P8.C2","Flux",0.01471
"2319","S3P6.C2","time",2.75362
"2320","S3P6.C2","Flux",0.00572
"2321","S1P5.C1","time",-0.41797
"2322","S2P1.C1","time",10.33694
"2323","S2P1.C1","Flux",-0.00144
"2324","S2P7.C1","time",1.54639
"2325","S3P3.C1","time",2.69646
"2326","S3P3.C1","Flux",0.0178
"2327","S1P2.C2","time",-0.38924
"2328","S2P8.C2","time",1.55352
"2329","S3P6.C2","time",2.79988
"2330","S3P6.C2","Flux",0.00429
"2331","S1P5.C1","time",-0.4037
"2332","S2P1.C1","time",10.42949
"2333","S2P1.C1","Flux",-0.00554
"2334","S2P7.C1","time",1.56777
"2335","S3P3.C1","time",2.73918
"2336","S3P3.C1","Flux",0.00363
"2337","S1P2.C2","time",-0.37498
"2338","S2P8.C2","time",1.5749
"2339","S3P6.C2","time",2.84262
"2340","S3P6.C2","Flux",-0.01672
"2341","S1P5.C1","time",-0.38943
"2342","S2P1.C1","time",10.52207
"2343","S2P1.C1","Flux",-0.00543
"2344","S2P7.C1","time",1.58912
"2345","S3P3.C1","time",2.78544
"2346","S3P3.C1","Flux",0.00835
"2347","S1P2.C2","time",-0.35715
"2348","S2P8.C2","time",1.59625
"2349","S3P6.C2","time",2.88892
"2350","S3P6.C2","Flux",-0.01248
"2351","S1P5.C1","time",-0.37517
"2352","S2P1.C1","time",10.61469
"2353","S2P1.C1","Flux",0.0061
"2354","S2P7.C1","time",1.61403
"2355","S3P3.C1","time",2.82817
"2356","S3P3.C1","Flux",0.000112
"2357","S1P2.C2","time",-0.34292
"2358","S2P8.C2","time",1.62116
"2359","S3P6.C2","time",2.93168
"2360","S3P6.C2","Flux",-0.00115
"2361","S1P5.C1","time",-0.35735
"2362","S2P1.C1","time",10.70714
"2363","S2P1.C1","Flux",-0.00735
"2364","S2P7.C1","time",1.63539
"2365","S3P3.C1","time",2.87447
"2366","S3P3.C1","Flux",0.000487
"2367","S1P2.C2","time",-0.32868
"2368","S2P8.C2","time",1.64252
"2369","S3P6.C2","time",2.97787
"2370","S3P6.C2","Flux",0.00291
"2371","S1P5.C1","time",-0.3431
"2372","S2P1.C1","time",10.79971
"2373","S2P1.C1","Flux",-0.01681
"2374","S2P7.C1","time",1.65678
"2375","S3P3.C1","time",2.91723
"2376","S3P3.C1","Flux",0.00784
"2377","S1P2.C2","time",-0.3144
"2378","S2P8.C2","time",1.66391
"2379","S1P5.C1","time",-0.32887
"2380","S2P1.C1","time",10.89231
"2381","S2P1.C1","Flux",0.01126
"2382","S2P7.C1","time",1.67813
"2383","S3P3.C1","time",2.96352
"2384","S3P3.C1","Flux",-0.00446
"2385","S1P2.C2","time",-0.30012
"2386","S2P8.C2","time",1.68525
"2387","S1P5.C1","time",-0.31459
"2388","S2P1.C1","time",10.98493
"2389","S2P1.C1","Flux",0.00337
"2390","S2P7.C1","time",1.70308
"2391","S1P2.C2","time",-0.28588
"2392","S1P2.C2","Flux",0.00182
"2393","S2P8.C2","time",1.71021
"2394","S1P5.C1","time",-0.30031
"2395","S2P1.C1","time",11.07749
"2396","S2P1.C1","Flux",-0.00356
"2397","S2P7.C1","time",1.7244
"2398","S2P7.C1","Flux",-0.00729
"2399","S1P2.C2","time",-0.2681
"2400","S1P2.C2","Flux",0.00167
"2401","S2P8.C2","time",1.73153
"2402","S2P8.C2","Flux",0.01336
"2403","S1P5.C1","time",-0.28608
"2404","S1P5.C1","Flux",0.00799
"2405","S2P1.C1","time",11.17012
"2406","S2P1.C1","Flux",-0.0085
"2407","S2P7.C1","time",1.74578
"2408","S2P7.C1","Flux",0.00328
"2409","S1P2.C2","time",-0.25382
"2410","S1P2.C2","Flux",0.00278
"2411","S2P8.C2","time",1.75291
"2412","S2P8.C2","Flux",0.00443
"2413","S1P5.C1","time",-0.26829
"2414","S1P5.C1","Flux",-0.01029
"2415","S2P1.C1","time",11.26273
"2416","S2P1.C1","Flux",-0.00915
"2417","S2P7.C1","time",1.76714
"2418","S2P7.C1","Flux",-0.00906
"2419","S1P2.C2","time",-0.23958
"2420","S1P2.C2","Flux",-0.01034
"2421","S2P8.C2","time",1.77427
"2422","S2P8.C2","Flux",-0.01049
"2423","S1P5.C1","time",-0.25402
"2424","S1P5.C1","Flux",-0.00503
"2425","S2P1.C1","time",11.37456
"2426","S2P1.C1","Flux",0.00748
"2427","S2P7.C1","time",1.79205
"2428","S2P7.C1","Flux",-0.003
"2429","S1P2.C2","time",-0.22535
"2430","S1P2.C2","Flux",0.00382
"2431","S2P8.C2","time",1.79918
"2432","S2P8.C2","Flux",-0.00162
"2433","S1P5.C1","time",-0.23978
"2434","S1P5.C1","Flux",-0.01029
"2435","S2P1.C1","time",11.46711
"2436","S2P1.C1","Flux",0.02277
"2437","S2P7.C1","time",1.8134
"2438","S2P7.C1","Flux",-0.000632
"2439","S1P2.C2","time",-0.21111
"2440","S1P2.C2","Flux",0.00647
"2441","S2P8.C2","time",1.82053
"2442","S2P8.C2","Flux",0.01301
"2443","S1P5.C1","time",-0.22554
"2444","S1P5.C1","Flux",-0.000891
"2445","S2P1.C1","time",11.55962
"2446","S2P1.C1","Flux",0.000531
"2447","S2P7.C1","time",1.83478
"2448","S2P7.C1","Flux",0.00617
"2449","S1P2.C2","time",-0.19688
"2450","S1P2.C2","Flux",-0.00721
"2451","S2P8.C2","time",1.84191
"2452","S2P8.C2","Flux",0.00365
"2453","S1P5.C1","time",-0.21131
"2454","S1P5.C1","Flux",-0.00722
"2455","S2P1.C1","time",11.65223
"2456","S2P1.C1","Flux",-0.00215
"2457","S2P7.C1","time",1.85613
"2458","S2P7.C1","Flux",-0.00252
"2459","S1P2.C2","time",-0.17911
"2460","S1P2.C2","Flux",-0.00128
"2461","S2P8.C2","time",1.86326
"2462","S2P8.C2","Flux",0.000351
"2463","S1P5.C1","time",-0.19707
"2464","S1P5.C1","Flux",-0.02069
"2465","S2P1.C1","time",11.7448
"2466","S2P1.C1","Flux",0.00423
"2467","S2P7.C1","time",1.88108
"2468","S2P7.C1","Flux",-0.01246
"2469","S1P2.C2","time",-0.16487
"2470","S1P2.C2","Flux",0.0028
"2471","S2P8.C2","time",1.88821
"2472","S2P8.C2","Flux",0.01864
"2473","S1P5.C1","time",-0.17931
"2474","S1P5.C1","Flux",0.00726
"2475","S2P1.C1","time",11.8373
"2476","S2P1.C1","Flux",0.00499
"2477","S2P7.C1","time",1.90244
"2478","S2P7.C1","Flux",0.00402
"2479","S1P2.C2","time",-0.15064
"2480","S1P2.C2","Flux",-0.00923
"2481","S2P8.C2","time",1.90957
"2482","S2P8.C2","Flux",-0.00602
"2483","S1P5.C1","time",-0.16507
"2484","S1P5.C1","Flux",0.000914
"2485","S2P1.C1","time",11.92984
"2486","S2P1.C1","Flux",-0.00588
"2487","S2P7.C1","time",1.92383
"2488","S2P7.C1","Flux",0.00598
"2489","S1P2.C2","time",-0.1364
"2490","S1P2.C2","Flux",-0.00435
"2491","S2P8.C2","time",1.93097
"2492","S2P8.C2","Flux",0.01007
"2493","S1P5.C1","time",-0.15083
"2494","S1P5.C1","Flux",0.00289
"2495","S2P1.C1","time",12.02241
"2496","S2P1.C1","Flux",-0.00434
"2497","S2P7.C1","time",1.9452
"2498","S2P7.C1","Flux",0.00374
"2499","S1P2.C2","time",-0.12216
"2500","S1P2.C2","Flux",0.00415
"2501","S2P8.C2","time",1.95233
"2502","S2P8.C2","Flux",0.00382
"2503","S1P5.C1","time",-0.1366
"2504","S1P5.C1","Flux",0.00215
"2505","S2P1.C1","time",12.11506
"2506","S2P1.C1","Flux",-0.01412
"2507","S2P7.C1","time",1.97013
"2508","S2P7.C1","Flux",-0.00424
"2509","S1P2.C2","time",-0.10792
"2510","S1P2.C2","Flux",-0.01102
"2511","S2P8.C2","time",1.97726
"2512","S2P8.C2","Flux",0.00659
"2513","S1P5.C1","time",-0.12236
"2514","S1P5.C1","Flux",-0.000129
"2515","S2P1.C1","time",12.20766
"2516","S2P1.C1","Flux",0.04736
"2517","S2P7.C1","time",1.99148
"2518","S2P7.C1","Flux",0.00293
"2519","S1P2.C2","time",-0.09015
"2520","S1P2.C2","Flux",-0.00343
"2521","S2P8.C2","time",1.99862
"2522","S2P8.C2","Flux",0.00583
"2523","S1P5.C1","time",-0.10811
"2524","S1P5.C1","Flux",0.00808
"2525","S2P1.C1","time",12.30024
"2526","S2P1.C1","Flux",-0.00108
"2527","S2P7.C1","time",2.01278
"2528","S2P7.C1","Flux",-0.00159
"2529","S1P2.C2","time",-0.07589
"2530","S1P2.C2","Flux",-0.01078
"2531","S1P5.C1","time",-0.09035
"2532","S1P5.C1","Flux",0.00717
"2533","S2P1.C1","time",12.99633
"2534","S2P1.C1","Flux",0.00198
"2535","S1P2.C2","time",-0.06161
"2536","S1P2.C2","Flux",-0.000783
"2537","S1P5.C1","time",-0.07609
"2538","S1P5.C1","Flux",0.00775
"2539","S2P1.C1","time",13.08892
"2540","S2P1.C1","Flux",-0.00487
"2541","S1P2.C2","time",-0.04735
"2542","S1P2.C2","Flux",0.00486
"2543","S1P5.C1","time",-0.06181
"2544","S1P5.C1","Flux",-0.01296
"2545","S2P1.C1","time",13.18146
"2546","S2P1.C1","Flux",0.01387
"2547","S1P2.C2","time",-0.03307
"2548","S1P2.C2","Flux",0.00575
"2549","S1P5.C1","time",-0.04753
"2550","S1P5.C1","Flux",-0.00171
"2551","S2P1.C1","time",13.274
"2552","S2P1.C1","Flux",0.00364
"2553","S1P2.C2","time",-0.01878
"2554","S1P2.C2","Flux",-0.00427
"2555","S1P5.C1","time",-0.03326
"2556","S1P5.C1","Flux",-0.00982
"2557","S2P1.C1","time",13.3665
"2558","S2P1.C1","Flux",0.00838
"2559","S1P2.C2","time",-0.000972
"2560","S1P2.C2","Flux",0.00517
"2561","S1P5.C1","time",-0.01898
"2562","S1P5.C1","Flux",0.01729
"2563","S2P1.C1","time",13.45898
"2564","S2P1.C1","Flux",0.00775
"2565","S1P2.C2","time",0.01329
"2566","S1P2.C2","Flux",0.000858
"2567","S1P5.C1","time",-0.00117
"2568","S1P5.C1","Flux",-0.0106
"2569","S2P1.C1","time",13.55154
"2570","S2P1.C1","Flux",0.01458
"2571","S1P2.C2","time",0.02757
"2572","S1P2.C2","Flux",0.01116
"2573","S1P5.C1","time",0.01309
"2574","S1P5.C1","Flux",-0.00347
"2575","S2P1.C1","time",13.64404
"2576","S2P1.C1","Flux",0.02504
"2577","S1P2.C2","time",0.04183
"2578","S1P2.C2","Flux",0.00479
"2579","S1P5.C1","time",0.02737
"2580","S1P5.C1","Flux",0.00189
"2581","S2P1.C1","time",13.73664
"2582","S2P1.C1","Flux",0.000687
"2583","S1P2.C2","time",0.05609
"2584","S1P2.C2","Flux",-0.01166
"2585","S1P5.C1","time",0.04164
"2586","S1P5.C1","Flux",-0.00835
"2587","S2P1.C1","time",13.82926
"2588","S2P1.C1","Flux",0.01864
"2589","S1P2.C2","time",0.07037
"2590","S1P2.C2","Flux",-0.00913
"2591","S1P5.C1","time",0.0559
"2592","S1P5.C1","Flux",0.00261
"2593","S2P1.C1","time",13.92183
"2594","S2P1.C1","Flux",0.00191
"2595","S1P2.C2","time",0.08818
"2596","S1P2.C2","Flux",0.00805
"2597","S1P5.C1","time",0.07017
"2598","S1P5.C1","Flux",0.00303
"2599","S2P1.C1","time",14.01441
"2600","S2P1.C1","Flux",0.00284
"2601","S1P2.C2","time",0.10241
"2602","S1P2.C2","Flux",-0.0077
"2603","S1P5.C1","time",0.08799
"2604","S1P5.C1","Flux",0.00301
"2605","S2P1.C1","time",14.10698
"2606","S2P1.C1","Flux",-0.01013
"2607","S1P2.C2","time",0.11668
"2608","S1P2.C2","Flux",0.00203
"2609","S1P5.C1","time",0.10222
"2610","S1P5.C1","Flux",0.01352
"2611","S2P1.C1","time",14.19951
"2612","S2P1.C1","Flux",0.01684
"2613","S1P2.C2","time",0.13095
"2614","S1P2.C2","Flux",-0.0024
"2615","S1P5.C1","time",0.11649
"2616","S1P5.C1","Flux",-0.02019
"2617","S2P1.C1","time",14.29204
"2618","S2P1.C1","Flux",0.00611
"2619","S1P2.C2","time",0.14522
"2620","S1P2.C2","Flux",0.01153
"2621","S1P5.C1","time",0.13076
"2622","S1P5.C1","Flux",-0.01709
"2623","S2P1.C1","time",14.38451
"2624","S2P1.C1","Flux",-0.00249
"2625","S1P2.C2","time",0.15949
"2626","S1P2.C2","Flux",0.00829
"2627","S1P5.C1","time",0.14503
"2628","S1P5.C1","Flux",-0.000726
"2629","S2P1.C1","time",14.47713
"2630","S2P1.C1","Flux",-0.00142
"2631","S1P2.C2","time",0.17731
"2632","S1P2.C2","Flux",0.00104
"2633","S1P5.C1","time",0.15931
"2634","S1P5.C1","Flux",-0.02772
"2635","S2P1.C1","time",14.56968
"2636","S2P1.C1","Flux",0.0106
"2637","S1P2.C2","time",0.1916
"2638","S1P2.C2","Flux",-0.000631
"2639","S1P5.C1","time",0.17713
"2640","S1P5.C1","Flux",-0.00497
"2641","S2P1.C1","time",14.66223
"2642","S2P1.C1","Flux",-0.0014
"2643","S1P2.C2","time",0.20587
"2644","S1P2.C2","Flux",0.01246
"2645","S1P5.C1","time",0.1914
"2646","S1P5.C1","Flux",-0.00763
"2647","S2P1.C1","time",14.75469
"2648","S2P1.C1","Flux",0.01069
"2649","S1P2.C2","time",0.22014
"2650","S1P2.C2","Flux",0.00652
"2651","S1P5.C1","time",0.20568
"2652","S1P5.C1","Flux",0.0045
"2653","S2P1.C1","time",14.84712
"2654","S2P1.C1","Flux",-0.00346
"2655","S1P2.C2","time",0.23441
"2656","S1P2.C2","Flux",-0.00354
"2657","S1P5.C1","time",0.21995
"2658","S1P5.C1","Flux",0.000889
"2659","S2P1.C1","time",14.93965
"2660","S2P1.C1","Flux",-0.01481
"2661","S1P2.C2","time",0.24868
"2662","S1P2.C2","Flux",-0.00371
"2663","S1P5.C1","time",0.23422
"2664","S1P5.C1","Flux",0.000762
"2665","S2P1.C1","time",15.0322
"2666","S2P1.C1","Flux",0.00959
"2667","S1P2.C2","time",0.26648
"2668","S1P2.C2","Flux",0.00278
"2669","S1P5.C1","time",0.2485
"2670","S1P5.C1","Flux",0.00646
"2671","S2P1.C1","time",15.12479
"2672","S2P1.C1","Flux",-0.00168
"2673","S1P2.C2","time",0.28075
"2674","S1P2.C2","Flux",0.00123
"2675","S1P5.C1","time",0.2663
"2676","S1P5.C1","Flux",0.01374
"2677","S2P1.C1","time",15.21609
"2678","S2P1.C1","Flux",-0.0065
"2679","S1P2.C2","time",0.29502
"2680","S1P2.C2","Flux",0.00882
"2681","S1P5.C1","time",0.28057
"2682","S1P5.C1","Flux",0.00428
"2683","S2P1.C1","time",15.30869
"2684","S2P1.C1","Flux",0.00464
"2685","S1P2.C2","time",0.30929
"2686","S1P2.C2","Flux",0.0064
"2687","S1P5.C1","time",0.29484
"2688","S1P5.C1","Flux",0.00456
"2689","S2P1.C1","time",15.40131
"2690","S2P1.C1","Flux",-0.0148
"2691","S1P2.C2","time",0.33177
"2692","S1P2.C2","Flux",0.00595
"2693","S1P5.C1","time",0.30911
"2694","S1P5.C1","Flux",-0.0124
"2695","S2P1.C1","time",15.49392
"2696","S2P1.C1","Flux",0.00191
"2697","S1P2.C2","time",0.34604
"2698","S1P2.C2","Flux",0.00542
"2699","S1P5.C1","time",0.3316
"2700","S1P5.C1","Flux",0.00652
"2701","S2P1.C1","time",15.58652
"2702","S2P1.C1","Flux",0.00331
"2703","S1P2.C2","time",0.36731
"2704","S1P2.C2","Flux",0.01109
"2705","S1P5.C1","time",0.34586
"2706","S1P5.C1","Flux",-0.01575
"2707","S2P1.C1","time",15.67896
"2708","S2P1.C1","Flux",-0.0117
"2709","S1P2.C2","time",0.38157
"2710","S1P2.C2","Flux",0.01436
"2711","S1P5.C1","time",0.36713
"2712","S1P5.C1","Flux",0.0032
"2713","S2P1.C1","time",15.7716
"2714","S2P1.C1","Flux",-0.000812
"2715","S1P2.C2","time",0.40652
"2716","S1P2.C2","Flux",0.01228
"2717","S1P5.C1","time",0.38139
"2718","S1P5.C1","Flux",0.00345
"2719","S2P1.C1","time",15.86421
"2720","S1P2.C2","time",0.42076
"2721","S1P2.C2","Flux",0.00647
"2722","S1P5.C1","time",0.40633
"2723","S1P5.C1","Flux",0.00145
"2724","S2P1.C1","time",15.95685
"2725","S2P1.C1","Flux",0.00214
"2726","S1P2.C2","time",0.44205
"2727","S1P2.C2","Flux",0.01253
"2728","S1P5.C1","time",0.42058
"2729","S1P5.C1","Flux",-0.00987
"2730","S2P1.C1","time",16.02764
"2731","S2P1.C1","Flux",0.00113
"2732","S1P2.C2","time",0.45628
"2733","S1P2.C2","Flux",0.00944
"2734","S1P5.C1","time",0.44188
"2735","S1P5.C1","Flux",-0.00455
"2736","S2P1.C1","time",16.1203
"2737","S2P1.C1","Flux",-0.00256
"2738","S1P2.C2","time",0.48117
"2739","S1P2.C2","Flux",0.02148
"2740","S1P5.C1","time",0.45611
"2741","S1P5.C1","Flux",-0.02076
"2742","S2P1.C1","time",16.21288
"2743","S2P1.C1","Flux",-0.0028
"2744","S1P2.C2","time",0.49541
"2745","S1P2.C2","Flux",0.01679
"2746","S1P5.C1","time",0.481
"2747","S1P5.C1","Flux",-0.01193
"2748","S2P1.C1","time",16.35304
"2749","S2P1.C1","Flux",0.000146
"2750","S1P2.C2","time",0.51667
"2751","S1P2.C2","Flux",-0.000368
"2752","S1P5.C1","time",0.49523
"2753","S1P5.C1","Flux",0.00955
"2754","S2P1.C1","time",16.4948
"2755","S2P1.C1","Flux",-0.000295
"2756","S1P2.C2","time",0.53091
"2757","S1P2.C2","Flux",0.0175
"2758","S1P5.C1","time",0.51648
"2759","S1P5.C1","Flux",-0.017
"2760","S2P1.C1","time",16.6366
"2761","S2P1.C1","Flux",-0.00398
"2762","S1P2.C2","time",0.55584
"2763","S1P5.C1","time",0.53073
"2764","S1P5.C1","Flux",0.0047
"2765","S2P1.C1","time",16.77836
"2766","S2P1.C1","Flux",0.000252
"2767","S1P2.C2","time",0.57006
"2768","S1P5.C1","time",0.55566
"2769","S2P1.C1","time",16.92005
"2770","S2P1.C1","Flux",0.000629
"2771","S1P2.C2","time",0.59131
"2772","S1P5.C1","time",0.56988
"2773","S2P1.C1","time",17.0617
"2774","S2P1.C1","Flux",0.000612
"2775","S1P2.C2","time",0.60554
"2776","S1P5.C1","time",0.59113
"2777","S2P1.C1","time",17.20338
"2778","S2P1.C1","Flux",0.000858
"2779","S1P2.C2","time",0.63044
"2780","S1P5.C1","time",0.60537
"2781","S2P1.C1","time",17.34508
"2782","S2P1.C1","Flux",0.000578
"2783","S1P2.C2","time",0.64466
"2784","S1P5.C1","time",0.63027
"2785","S1P2.C2","time",0.66591
"2786","S1P5.C1","time",0.64448
"2787","S1P2.C2","time",0.68014
"2788","S1P5.C1","time",0.66573
"2789","S1P2.C2","time",0.70506
"2790","S1P2.C2","Flux",0.00796
"2791","S1P5.C1","time",0.67995
"2792","S1P2.C2","time",0.71927
"2793","S1P2.C2","Flux",0.02014
"2794","S1P5.C1","time",0.70488
"2795","S1P2.C2","time",0.74059
"2796","S1P2.C2","Flux",0.01186
"2797","S1P5.C1","time",0.7191
"2798","S1P5.C1","Flux",-0.00209
"2799","S1P2.C2","time",0.75481
"2800","S1P2.C2","Flux",0.00551
"2801","S1P5.C1","time",0.74041
"2802","S1P5.C1","Flux",-0.01357
"2803","S1P2.C2","time",0.77971
"2804","S1P2.C2","Flux",0.02772
"2805","S1P5.C1","time",0.75464
"2806","S1P5.C1","Flux",0.01649
"2807","S1P2.C2","time",0.79399
"2808","S1P2.C2","Flux",0.01688
"2809","S1P5.C1","time",0.77953
"2810","S1P5.C1","Flux",-0.00233
"2811","S1P2.C2","time",0.81529
"2812","S1P2.C2","Flux",0.01624
"2813","S1P5.C1","time",0.7938
"2814","S1P5.C1","Flux",-0.00422
"2815","S1P2.C2","time",0.82955
"2816","S1P2.C2","Flux",0.03179
"2817","S1P5.C1","time",0.8151
"2818","S1P5.C1","Flux",-0.00608
"2819","S1P2.C2","time",0.85446
"2820","S1P2.C2","Flux",0.02451
"2821","S1P5.C1","time",0.82936
"2822","S1P5.C1","Flux",0.00428
"2823","S1P2.C2","time",0.86872
"2824","S1P2.C2","Flux",0.01421
"2825","S1P5.C1","time",0.85427
"2826","S1P5.C1","Flux",0.00489
"2827","S1P2.C2","time",0.89005
"2828","S1P2.C2","Flux",0.01822
"2829","S1P5.C1","time",0.86853
"2830","S1P5.C1","Flux",-0.00904
"2831","S1P2.C2","time",0.90431
"2832","S1P2.C2","Flux",0.02748
"2833","S1P5.C1","time",0.88986
"2834","S1P5.C1","Flux",-0.01024
"2835","S1P2.C2","time",0.92925
"2836","S1P2.C2","Flux",0.00485
"2837","S1P5.C1","time",0.90412
"2838","S1P5.C1","Flux",-0.000252
"2839","S1P2.C2","time",0.94351
"2840","S1P2.C2","Flux",0.02361
"2841","S1P5.C1","time",0.92906
"2842","S1P5.C1","Flux",0.00502
"2843","S1P2.C2","time",0.96492
"2844","S1P2.C2","Flux",0.01833
"2845","S1P5.C1","time",0.94332
"2846","S1P5.C1","Flux",0.00237
"2847","S1P2.C2","time",0.97919
"2848","S1P2.C2","Flux",0.03035
"2849","S1P5.C1","time",0.96473
"2850","S1P5.C1","Flux",0.01112
"2851","S1P2.C2","time",1.04209
"2852","S1P2.C2","Flux",0.04352
"2853","S1P5.C1","time",0.979
"2854","S1P5.C1","Flux",-0.00918
"2855","S1P2.C2","time",1.08493
"2856","S1P2.C2","Flux",0.04317
"2857","S1P5.C1","time",1.02762
"2858","S1P5.C1","Flux",-0.00267
"2859","S1P2.C2","time",1.13127
"2860","S1P2.C2","Flux",0.0191
"2861","S1P5.C1","time",1.07046
"2862","S1P5.C1","Flux",-0.00528
"2863","S1P2.C2","time",1.17411
"2864","S1P2.C2","Flux",0.01355
"2865","S1P5.C1","time",1.11681
"2866","S1P5.C1","Flux",0.00218
"2867","S1P2.C2","time",1.22043
"2868","S1P2.C2","Flux",0.0253
"2869","S1P5.C1","time",1.15965
"2870","S1P5.C1","Flux",-0.0054
"2871","S1P2.C2","time",1.26324
"2872","S1P2.C2","Flux",0.02674
"2873","S1P5.C1","time",1.20601
"2874","S1P5.C1","Flux",-0.01486
"2875","S1P2.C2","time",1.34006
"2876","S1P2.C2","Flux",0.03852
"2877","S1P5.C1","time",1.24878
"2878","S1P5.C1","Flux",-0.00616
"2879","S1P2.C2","time",1.37569
