"","X3300044942_Site3_PreDrought_6hr","X3300044943_Site3_PreDrought_48hr","X3300044944_Site3_PreDrought_0hr","X3300044945_Site3_Drought_6hr","X3300045458_Site1_PreDrought_48hr","X3300045459_Site1_Drought_6hr","X3300045460_Site1_Drought_48hr","X3300045461_Site2_PreDrought_0hr","X3300045462_Site2_PreDrought_6hr","X3300045463_Site2_PreDrought_48hr","X3300045464_Site2_Drought_0hr","X3300045465_Site2_Drought_48hr","X3300045466_Site2_Pre_drought_0hr","X3300045467_Site2_PreDrought_6hr","X3300045468_Site2_PreDrought_48hr","X3300045469_Site2_Drought_0hr","X3300045470_Site2_Drought_6hr","X3300045471_Site3_Drought_6hr","X3300045472_Site3_Drought_48hr","X3300045473_Site2_Drought_48hr","X3300048051_Site1_Drought_0hr","X3300048052_Site3_PreDrought_0hr","X3300048053_Site3_PreDrought_48hr","X3300048054_Site3_Drought_0hr","X3300048092_Site1_PreDrought_0hr","X3300048093_Site1_PreDrought_6hr","X3300048094_Site1_PreDrought_48hr","X3300048095_Site1_Drought_6hr","X3300048096_Site1_Drought_48hr","X3300048099_Site1_PreDrought_0hr","X3300048100_Site1_PreDrought_6hr","X3300049511_Site2_Drought_6hr","X3300049512_Site3_Drought_0hr","X3300049557_Site3_Drought_48hr","X3300049628_Site1_Drought_0hr"
"KO:K00074",7.36340412416271,7.6741826379758,7.57263821210106,7.37220120077978,7.23755859961167,7.70101812276545,8.52324046994066,7.19673211075693,6.48415346779373,7.41669232296497,8.28647598564541,8.21165531385824,5.89224949685535,6.99735989749321,6.10398599412515,6.94875467543641,6.63597954684109,7.26614297891777,7.38839102677764,7.42310477621445,2.46316411113114,6.66252699344787,7.65691101225307,2.46316411113114,7.27193859326784,8.00098061372552,8.1994184188755,7.30738988884945,8.20279443574284,7.31916623428284,7.67255616560714,7.26715056878857,6.42497143131639,8.16997746743176,8.09332371761128
"KO:K00075",4.43024608439707,4.98471076511137,5.44341528547161,2.46316411113114,5.41206038268859,4.21888733923846,5.37526868892013,5.71024069310352,5.46219735100971,4.24276659817771,4.62290445720161,4.42263247329749,2.46316411113114,5.20410792034922,7.42636739782802,3.64154635942967,4.86573366433637,3.87591659451245,6.05813541017943,5.11890897702268,9.09335964487082,2.46316411113114,2.46316411113114,2.46316411113114,6.49084980686965,5.61491596188907,5.93544685656009,5.31819831820966,5.22622756715089,6.71084055063983,5.70584472440625,5.177171579103,4.9204642566712,6.01679584059508,6.26760716700578
"KO:K00076",2.46316411113114,2.46316411113114,2.46316411113114,4.07117881567572,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.30601509789736,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.63006531859616,2.46316411113114,4.50116087996816,2.46316411113114,2.46316411113114,3.66489887693103,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.66167013930543,3.91049402305575,4.12742294411815,2.46316411113114,5.05335403335954,2.46316411113114,3.38730795221958,4.30679492408338,4.29331754838739,2.46316411113114,2.46316411113114
"KO:K00077",6.18961637235536,6.76694164326969,6.84351189788668,5.10568940031908,5.86519541789375,5.24426364649929,2.46316411113114,6.21166074747128,5.76686234302513,6.60799592541219,5.89362883512371,5.0789271291325,7.09490096479022,6.30738525553762,2.46316411113114,6.68296080036663,6.22315696168662,5.94424457253515,7.16866208151387,6.25965468349767,2.46316411113114,2.46316411113114,6.57852570693273,8.39304853944728,7.5506942222583,7.12384934605747,7.32447967340838,6.96075497475091,7.12381520229737,7.02296160025059,6.97153314293129,6.0655466489699,6.73131640863914,6.59396089175422,7.73269590141227
"KO:K00087",5.39382764658949,5.95584686320652,6.88100370159137,5.16945941270113,5.89546803611781,2.46316411113114,5.50690060682235,12.7774365909513,4.62853108275897,6.3013153310363,2.46316411113114,5.73772913626305,5.69807158637439,6.1043838014198,2.46316411113114,6.05087748907773,6.02981535302113,5.46622778680065,4.44563112846443,5.30949223230495,2.46316411113114,2.46316411113114,4.96678684172673,5.88997424488321,6.40161650377548,6.68944699218577,6.26992976443335,5.82567728084948,5.25834311122639,6.86999264194573,6.30955448165197,5.67638683013428,6.60794807395775,3.51567621349017,5.76701789324795
"KO:K00088",9.05141214273094,9.35511113308424,9.2378653310339,9.45146862714913,9.05777185143768,9.19014074036962,9.35898768941343,8.87466870977232,11.1121865344911,9.09929806135293,9.41893454612533,10.0253449121366,9.12286607167518,8.97542729428937,9.12186758472294,8.96075021908711,8.90306547884,8.93205065471547,9.08533942639849,12.5495426806474,10.1035278469665,7.58510235463919,9.44492188600828,8.64829084810261,8.99042503925181,9.38710820306302,9.14926197504335,9.18549432672947,9.45895919079464,9.1631967666713,9.24503702547094,9.09803768463009,9.08613406296844,9.35339260219951,9.43172478279984
"KO:K00090",3.52792732921847,2.46316411113114,4.20389448752633,2.46316411113114,3.96494066064958,2.46316411113114,2.46316411113114,4.64694857538316,4.03225836732901,3.78494138627145,2.46316411113114,2.46316411113114,2.46316411113114,3.63006531859616,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.03296042964668,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.51623254394207,2.46316411113114,2.46316411113114,3.91739221291529,4.19732607186729,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114
"KO:K00091",3.84989537719433,3.20059233939189,4.72640140933467,5.50045718819521,5.50726125582548,2.46316411113114,2.46316411113114,4.18997028214968,5.00956540891759,4.05693167121299,2.46316411113114,5.14231182926863,4.94375570063611,3.77681493043856,2.46316411113114,4.08895769106715,4.07871554860074,3.92917059022809,5.98253750531146,5.16908029675251,9.91177148377424,2.46316411113114,2.46316411113114,2.46316411113114,5.15772755723831,4.62484792728737,4.59077716762241,10.3722215340631,5.56991071271125,3.81701791795926,4.16311076002974,4.98399366214317,6.37532415272049,5.3561451720017,5.45855377433589
"KO:K00096",3.39031004982421,2.46316411113114,4.63753778074923,2.46316411113114,3.72477311267812,7.71693230753699,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.54426883450057,2.46316411113114,2.46316411113114,3.54749209337228,2.46316411113114,5.12009977668029,3.35812588895348,2.46316411113114,3.75540541985713,3.90692789643627,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.02423134434327,5.35045125022522,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.18947118515733,2.46316411113114
"KO:K00097",5.74605980460444,5.29312271273672,5.3378685823226,4.20880731262672,5.60868632692102,2.46316411113114,2.46316411113114,4.48337256907908,5.17748092560322,5.81721725827937,5.27932886580539,5.26094002722736,5.08014033962815,5.5150129814366,2.46316411113114,5.22619574554758,5.0737409807349,6.95780057585532,6.70902322190555,5.16908029675251,8.84261097644296,2.46316411113114,6.86846619986021,2.46316411113114,6.24357270035901,5.6620699734025,6.04090647584645,6.38465919531106,5.54428756145556,5.28447367341671,5.61577566574702,6.14819358782687,6.49635484510767,5.84632524997874,6.62486221289343
"KO:K00099",6.73162789910583,6.74725261268525,6.40224383645509,6.09306106659064,6.68122911834783,5.24426364649929,4.88286739502053,6.81185625430021,5.69859599843901,5.4257634649413,11.8987985825004,4.0525059619493,6.52608882808742,6.97252674610763,5.0212842577474,4.20574884202171,7.81765576199027,5.87498135878099,6.83416219130088,5.9288607751989,8.4645735970371,5.8014276434211,7.93236436233786,6.96134302674628,6.60511816364631,7.04684512295387,7.45659024378467,6.87576657273243,6.92235704602667,6.9936427718478,7.26704040709403,6.67174105503589,7.00005290080819,6.88422839901775,7.33782097676489
"KO:K00100",5.07443746652764,6.1690018630287,5.63325487517046,7.1586149588341,6.35261129352316,6.33984412691916,7.2778169321019,6.76196025960534,5.67508641523803,6.17420902690652,6.75575827187433,7.22776231276491,6.72155512488554,6.06951357392635,7.63587202517523,8.33658316019282,5.82017634614344,6.22917124909288,7.26061724000946,7.96385350769038,9.75433191875508,7.19655346031033,2.46316411113114,8.81385972884233,7.09161467396292,6.18849640250506,5.98328647688424,7.55956461039887,7.8575365836502,6.83734247818408,6.70028827718627,5.32871370199716,8.66536196603298,7.73003222752873,8.56689836832669
"KO:K00101",4.62791776333231,4.70362450375608,2.46316411113114,4.07117881567572,3.96494066064958,2.46316411113114,4.78020025543996,3.7995416995389,4.97072970887834,4.17187320572786,4.89732252632045,6.21399904123861,2.46316411113114,4.67918315512313,8.61275315721976,4.58606570763471,4.61942716487243,3.69807034887157,7.65835831321316,5.76183249855648,2.46316411113114,2.46316411113114,5.26778612077133,2.46316411113114,5.21224538881713,4.89270538051169,5.16060505843744,4.02423134434327,5.19334756670673,5.80087907020621,4.94101996942597,5.29235456490052,2.46316411113114,4.9297987773826,5.51490042428544
"KO:K00102",4.36086998644511,5.93266285127159,4.43922154324296,3.51047934696488,6.68697564556754,5.05208642705925,4.97824999794648,5.637630034295,4.74229063829146,5.09247831342615,4.65636297958461,2.46316411113114,2.46316411113114,5.04250822155423,6.64758549618976,5.12009977668029,4.2261419067564,5.24382535066055,5.04759248128137,5.72922575334825,10.3435766151025,2.46316411113114,2.46316411113114,5.42095314714636,5.38773165528397,4.7202753466403,5.62375933509694,5.33987476318978,6.07649920867829,5.99212102009122,6.61069224374001,4.88847098797994,4.59962636842922,4.9297987773826,5.24121231390779
"KO:K00104",6.62280355548638,7.78112604714848,7.37685825278304,6.15622099733988,6.30098831525862,6.65360215214939,4.66894315012212,6.96666753803115,6.23554083589621,6.31643663981795,4.27457262963139,5.61090603170351,6.03045752893833,6.77118752211018,2.46316411113114,6.50851865622992,6.23375305956461,5.82685146462959,7.14816873163504,6.15362211469104,2.46316411113114,5.8014276434211,7.60541034278105,6.52365723062611,7.83173142420731,7.78114983058954,7.75225270210054,7.7019697679486,7.39552418261963,7.31127100587581,6.68939011776283,6.61494766624116,7.63659936961856,7.08262475087825,8.03756473481673
"KO:K00108",5.80459122844581,7.10254885157529,7.95258112316586,5.2887759632474,6.68122911834783,6.734172302951,2.46316411113114,7.07952808064349,6.64082697595064,6.425018554108,6.0823833837237,6.99620492658213,8.48192158587991,6.71984806220559,2.46316411113114,7.96213289535216,5.87556135445052,5.67177783154784,8.50585808148411,5.87037631369928,2.46316411113114,2.46316411113114,8.69366453820615,2.46316411113114,7.43216112906928,6.71735539692379,6.62570144058499,6.56770040606424,7.55602075510663,6.92281255490886,6.39938090167959,6.34478217120414,7.59397818483293,7.47182739853432,7.70908845506898
"KO:K00111",5.99585736548004,7.62836268852411,4.43922154324296,4.20880731262672,7.23364371411812,7.62714518694698,7.51191582767444,5.81259962353028,6.9756086815369,6.37537106332286,8.00999417665684,9.2599760274579,2.46316411113114,5.5150129814366,2.46316411113114,4.20574884202171,3.71005111524221,5.89844689198216,8.52978908875467,8.26058315439854,2.46316411113114,7.19655346031033,9.71149423577917,2.46316411113114,5.50078211204333,4.43887179288188,6.75472940140952,5.13136255893556,7.08044485724434,6.67431271823862,6.05237349481738,6.45418245003822,5.44672706015174,6.46583907153791,5.51490042428544
"KO:K00113",3.26066504339867,4.45353814528517,4.63753778074923,2.46316411113114,3.96494066064958,2.46316411113114,2.46316411113114,5.09884639092363,4.13740780891749,4.62534961306633,5.05333705107464,2.46316411113114,2.46316411113114,5.15984380912736,2.46316411113114,2.46316411113114,2.46316411113114,3.63115573638955,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.56447362579165,4.80927252895679,3.59664896033346,5.52113887263639,4.85534983069088,2.46316411113114,4.78031443857791,3.40824813655577,2.46316411113114,4.87881438861327,3.91117916062915
"KO:K00114",8.15293764073608,10.0734380815166,10.7608008330489,5.84689447065323,9.49509328079747,2.46316411113114,6.834755341096,10.8352383599159,9.05928040393455,10.0063863633898,6.84837703742906,6.74019551164784,11.7300056639229,9.7004336997292,8.21642501101645,8.05649469151111,7.59444612828172,7.34029730821597,10.6337035561578,8.00150755203512,4.83988089121195,11.2887552596774,10.3961627946816,7.2963617539953,9.8459941482838,8.69849738092901,9.22154849894791,7.34473010955243,6.09413929734269,10.695986112351,9.63668303351444,9.09026912984438,6.82659313183146,7.25693604640122,8.66520671745988
"KO:K00116",5.60239006818653,6.56424539384596,2.46316411113114,4.81578081574044,4.61409800941435,6.68637521775276,2.46316411113114,2.46316411113114,5.71405413123773,4.20784047137884,7.08335537464532,6.2981997342213,2.46316411113114,3.45672779124492,2.46316411113114,2.46316411113114,4.2261419067564,4.88541727361344,7.24140129240261,7.22304733939252,2.46316411113114,2.46316411113114,7.84626739055051,2.46316411113114,4.65945377174172,3.47311576848683,5.39357078074068,4.72644408932245,6.14578542175857,5.25119645072438,5.05012463247397,5.38152876930276,2.46316411113114,5.99366047366838,2.46316411113114
"KO:K00117",8.05742459769383,9.83378498131795,10.7608008330489,5.45047119993171,9.01740533515423,2.46316411113114,5.98220676343802,13.4626331067885,8.89629936311231,9.28479842453301,5.90702361873864,5.0789271291325,10.0126047687,9.3217661427818,2.46316411113114,7.96213289535216,6.61186830390271,7.67625557667208,9.0471639542597,7.51595807446604,2.46316411113114,10.7768978484586,8.59155280525864,8.52630957880473,9.50427204519,8.29320587327325,8.68182575140654,7.68543982050068,5.15966416079136,10.2803478691057,8.88550477743163,8.63272713902554,7.45798037209789,6.69737991490886,8.01367981864061
"KO:K00118",5.41560017959827,5.41644427939507,7.25377786289748,10.9522209641738,6.21589801612659,7.79396866208553,7.31368206133418,4.18997028214968,4.72662806784554,7.16946279284718,7.82638112412919,7.8163955359823,6.12595518209334,5.32897954988,11.8962274292446,10.0223851286172,8.38176839124874,7.43490484105021,9.61533617853447,9.60410372358338,7.2666055458336,2.46316411113114,6.46720212785895,10.5418854711323,5.47889164499452,5.56612617757767,4.77169670021475,9.06933488834391,8.2660239602452,3.43738302000644,4.46864297000068,4.64481319585806,9.80133348005717,10.0457319295075,8.74858512361829
"KO:K00121",6.62741082603417,7.85029997785594,8.17978583131499,5.76793074381374,7.24146286219502,2.46316411113114,7.55748533697098,7.51015841908852,6.7150835836849,7.02095849316141,6.55885792031456,2.46316411113114,8.06151670017339,6.68201876300269,6.51215765095153,7.36690503817466,5.5226110233692,6.74922700287738,7.35302682798046,6.53740492058495,2.46316411113114,6.66252699344787,8.12748041095715,6.52365723062611,8.19470961014912,7.84312680737837,7.91414979900198,7.13538331184778,7.01744097740318,10.1658474116896,7.46182554996064,6.81093468847305,7.06397011492015,7.25693604640122,7.74435613348879
"KO:K00122",5.93741111053631,5.86074730530623,4.32713669648235,5.54872037235626,6.38129414444906,4.94482273302616,6.834755341096,3.94523758044685,5.96035145744244,5.54730871447191,4.27457262963139,6.35169665679143,2.46316411113114,5.85392134246775,2.46316411113114,5.46053301088659,5.67140970341732,5.49750103035376,4.44563112846443,4.77147332008494,2.46316411113114,2.46316411113114,2.46316411113114,5.42095314714636,5.04173640774654,5.6964276966954,5.56175563964425,5.31819831820966,5.43683627870841,6.68659230190451,5.96429249229873,5.46533596760807,5.23713876880538,5.94622812230904,4.81026502554742
"KO:K00123",9.03248821344451,10.2622696430823,11.3852306870452,8.46758360999842,9.4144931813259,6.74975727579535,8.97308372126321,11.8803219326192,9.47103940498606,10.2018893602545,8.33642626300885,9.40556213403508,11.4641292388703,9.44738872574816,9.94022154001263,10.4541925990721,9.27626084968208,9.01686974849034,10.2912780964124,13.2151980397219,6.05716709902918,11.9397101288144,9.2741665290355,10.7053687735732,10.0806177484122,9.50915405324855,9.84460123531631,10.1012341829149,8.72844131815957,10.8234318187739,10.6012043808838,9.44117041712851,9.40533089987636,8.50658420293152,10.5210508311507
"KO:K00124",6.51502010708826,7.4123996396227,8.67655071381959,5.39863074440546,6.90964511192729,4.21888733923846,2.46316411113114,8.70940897439499,7.23638191403372,7.95316511227895,4.51703188690857,5.47150042000114,9.55089479966891,6.81377691689725,7.26758211817936,8.40989853843713,6.51981899680897,6.26559517694054,7.91015308186719,6.62798464378513,2.46316411113114,10.187134193125,4.5789358543086,8.16676623784672,8.1442143231024,6.94203879931605,7.33824985895857,6.4251872993216,5.94648538520454,8.52639165462791,7.71338896920282,6.92620537996596,7.14006708381517,5.71063732102315,8.03756473481673
"KO:K00126",4.57876328830644,2.46316411113114,4.43922154324296,2.46316411113114,3.66932125024273,2.46316411113114,2.46316411113114,2.46316411113114,3.59864570552267,4.17187320572786,2.46316411113114,2.46316411113114,2.46316411113114,3.23870299972491,2.46316411113114,2.46316411113114,2.46316411113114,4.0752470171946,5.59159535065025,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.3224581328428,4.52188709992658,3.51623254394207,3.59258676989425,2.46316411113114,2.46316411113114,4.44124478265103,4.04854182520926,4.1718447265858,2.46316411113114,4.71464886498675
"KO:K00127",5.78396420050654,7.3089105633652,8.51339686951514,4.89429009006293,5.68022434993317,2.46316411113114,5.30447761997832,7.91901220005121,5.5163129932025,6.62628322339841,5.1709663198183,2.46316411113114,8.36361500688059,5.81222581223637,2.46316411113114,6.85475221938163,6.23375305956461,4.6193186291614,7.3825569970473,5.16908029675251,2.46316411113114,6.95420882240158,6.46720212785895,2.46316411113114,7.6980549799216,5.54108064934195,6.44188751411959,4.3355218186373,5.43683627870841,8.02650164131606,7.2337238761632,5.46533596760807,5.4945450182071,3.67012491803863,6.8685356791811
"KO:K00128",7.85973945988396,7.83486767030981,8.91163793015147,7.77377131429497,8.45760875149027,8.87280706540928,9.59198869582946,7.48989835727878,7.89141340473368,7.72958001887969,8.52485016888317,9.72849691714536,7.21499781849099,8.41213300598944,9.50631876124549,7.19869137194363,8.48243898925239,8.16304128583856,8.3769275694933,8.58302686261086,2.46316411113114,8.54397515171468,7.88995873646372,8.16676623784672,7.75750989956071,8.02345844153587,8.36762075588178,7.95734412736517,8.95155074664377,8.65036385328981,8.31644012909968,7.98124689962611,7.82342876119495,8.82880513114456,9.28585083985912
"KO:K00130",5.43703818772531,6.6726560906145,4.63753778074923,5.80796335765328,5.9054169653104,7.75596528745686,7.80422923221186,4.98442041243303,4.84704842825141,6.14058067940386,5.66003805296997,7.72849830574912,5.42306970558077,4.96694074028182,2.46316411113114,13.2435494742003,4.68543746533583,5.26225618596804,8.09620912882784,4.73802095686014,2.46316411113114,2.46316411113114,9.80570642058931,7.13858522849163,4.17608531282384,5.50265326757122,5.62375933509694,4.97240755041657,7.08922420041642,6.2463251826075,5.06748810064943,4.78564580833754,6.37532415272049,7.19779655860103,4.71464886498675
"KO:K00131",3.60134006723485,4.52073917001025,2.46316411113114,5.10568940031908,3.8751977260401,2.46316411113114,2.46316411113114,2.46316411113114,5.00956540891759,2.46316411113114,4.78228965289146,2.46316411113114,2.46316411113114,3.54749209337228,2.46316411113114,3.64154635942967,3.9689700871029,3.97998198326883,7.40575258664122,3.68527438551295,2.46316411113114,2.46316411113114,7.60541034278105,2.46316411113114,3.3224581328428,2.46316411113114,4.38046000757587,4.02423134434327,3.67483785642932,2.46316411113114,2.46316411113114,5.39869775545641,4.76970949777772,4.97892907626914,4.55679987776341
"KO:K00132",4.09652962377625,4.38258305740631,2.46316411113114,4.07117881567572,4.42325128292292,2.46316411113114,2.46316411113114,3.94523758044685,3.82093392122113,4.2767182484119,3.84976826330983,2.46316411113114,2.46316411113114,5.28859359904492,2.46316411113114,4.20574884202171,3.9689700871029,4.83628470291552,4.05567995853227,2.46316411113114,2.46316411113114,2.46316411113114,4.96678684172673,2.46316411113114,3.3224581328428,3.99623817675354,3.80424401248269,2.46316411113114,2.46316411113114,4.17383215483539,3.30911432508731,3.49493372618858,2.46316411113114,3.67012491803863,2.46316411113114
